t	S
1205	-170
1206	-53
1207	-97
1208	-73
1209	219
1210	43
1211	-135
1212	-76
1213	-12
1214	-166
1215	42
1216	-230
1217	106
1218	-112
1219	-142
1220	-91
1221	-59
1222	-16
1223	8
1224	63
1225	-113
1226	151
1227	37
1228	176
1229	-194
1230	-104
1231	-95
1232	-71
1233	80
1234	-33
1235	118
1236	76
1237	188
1238	138
1239	228
1240	125
1241	-120
1242	-21
1243	152
1244	-121
1245	51
1246	-38
1247	-119
1248	-196
1249	20
1250	-58
1251	-152
1252	-81
1253	-13
1254	6
1255	-35
1256	125
1257	-205
1258	-178
1259	64
1260	153
1261	100
1262	125
1263	-89
1264	137
1265	-153
1266	-105
1267	157
1268	-71
1269	-221
1270	170
1271	221
1272	74
1273	-200
1274	-117
1275	-44
1276	116
1277	-26
1278	20
1279	-178
1280	-145
1281	-91
1282	38
1283	-147
1284	-152
1285	94
1286	53
1287	-65
1288	157
1289	127
1290	-13
1291	212
1292	87
1293	39
1294	34
1295	-205
1296	56
1297	-109
1298	-191
1299	190
1300	186
1301	75
1302	-100
1303	107
1304	170
1305	-88
1306	-210
1307	-148
1308	148
1309	44
1310	128
1311	-64
1312	201
1313	-107
1314	68
1315	148
1316	143
1317	65
1318	65
1319	127
1320	-46
1321	-227
1322	143
1323	176
1324	94
1325	41
1326	-154
1327	-83
1328	112
1329	168
1330	13
1331	-178
1332	-117
1333	-133
1334	227
1335	125
1336	-169
1337	81
1338	29
1339	-53
1340	16
1341	-65
1342	-122
1343	92
1344	98
1345	-32
1346	45
1347	145
1348	-97
1349	-227
1350	-146
1351	-132
1352	128
1353	224
1354	220
1355	-205
1356	29
1357	202
1358	-31
1359	-176
1360	-229
1361	-226
1362	62
1363	67
1364	149
1365	-190
1366	-116
1367	71
1368	41
1369	107
1370	161
1371	35
1372	83
1373	-75
1374	-161
1375	-46
1376	89
1377	-206
1378	154
1379	57
1380	194
1381	-39
1382	-183
1383	87
1384	-145
1385	-149
1386	-223
1387	-26
1388	70
1389	-199
1390	-79
1391	-126
1392	-46
1393	119
1394	-134
1395	-147
1396	76
1397	60
1398	135
1399	-80
1400	-15
1401	-149
1402	-160
1403	3
1404	106
1405	199
1406	-62
1407	172
1408	32
1409	-111
1410	-37
1411	-115
1412	193
1413	207
1414	100
1415	-197
1416	52
1417	22
1418	-188
1419	-158
1420	170
1421	67
1422	-4
1423	-36
1424	123
1425	73
1426	73
1427	124
1428	40
1429	128
1430	50
1431	162
1432	121
1433	211
1434	-145
1435	-165
1436	170
1437	93
1438	-47
1439	-222
1440	-32
1441	-6
1442	-2
1443	62
1444	53
1445	152
1446	124
1447	206
1448	-124
1449	-197
1450	-224
1451	85
1452	-30
1453	136
1454	-103
1455	216
1456	85
1457	-166
1458	107
1459	-210
1460	122
1461	228
1462	56
1463	88
1464	-168
1465	-199
1466	-51
1467	173
1468	-151
1469	144
1470	-40
1471	109
1472	-128
1473	229
1474	114
1475	-145
1476	39
1477	-160
1478	-65
1479	-52
1480	86
1481	-7
1482	29
1483	4
1484	170
1485	213
1486	37
1487	229
1488	-186
1489	-17
1490	161
1491	-9
1492	8
1493	-78
1494	96
1495	-77
1496	28
1497	187
1498	-226
1499	57
1500	-216
1501	-146
1502	143
1503	-111
1504	147
1505	178
1506	-186
1507	145
1508	-24
1509	-180
1510	122
1511	-46
1512	217
1513	43
1514	-153
1515	-163
1516	-30
1517	-63
1518	-55
1519	-207
1520	-189
1521	-119
1522	-68
1523	62
1524	-203
1525	-204
1526	-19
1527	95
1528	-112
1529	-22
1530	106
1531	-192
1532	-164
1533	132
1534	-67
1535	167
1536	-74
1537	-184
1538	-107
1539	-34
1540	-37
1541	210
1542	-145
1543	-100
1544	-31
1545	-159
1546	180
1547	-187
1548	-41
1549	85
1550	198
1551	66
1552	27
1553	-95
1554	-63
1555	19
1556	-118
1557	84
1558	-129
1559	106
1560	-68
1561	106
1562	221
1563	83
1564	-110
1565	210
1566	-136
1567	-216
1568	-98
1569	153
1570	42
1571	-226
1572	-208
1573	9
1574	-214
1575	67
1576	203
1577	129
1578	-192
1579	34
1580	-58
1581	-15
1582	-174
1583	42
1584	-47
1585	64
1586	73
1587	-168
1588	181
1589	-152
1590	131
1591	-42
1592	222
1593	-129
1594	141
1595	166
1596	-185
1597	99
1598	-21
1599	179
1600	103
1601	178
1602	-146
1603	133
1604	-61
1605	-180
1606	-108
1607	-101
1608	-182
1609	-89
1610	75
1611	-144
1612	-136
1613	-93
1614	-186
1615	-101
1616	-61
1617	177
1618	23
1619	-181
1620	-179
1621	-41
1622	-149
1623	114
1624	-153
1625	-114
1626	52
1627	-108
1628	-164
1629	176
1630	-179
1631	-91
1632	-123
1633	-100
1634	-210
1635	-210
1636	-41
1637	7
1638	-92
1639	-67
1640	-56
1641	-56
1642	-73
1643	195
1644	-143
1645	142
1646	-158
1647	-161
1648	-207
1649	-34
1650	-132
1651	-178
1652	122
1653	-142
1654	149
1655	229
1656	-171
1657	194
1658	-163
1659	-24
1660	158
1661	139
1662	138
1663	-15
1664	150
1665	206
1666	92
1667	-32
1668	-13
1669	-112
1670	-230
1671	208
1672	-167
1673	158
1674	195
1675	-88
1676	-74
1677	-109
1678	-24
1679	118
1680	-161
1681	-96
1682	-162
1683	-121
1684	-52
1685	-23
1686	89
1687	-14
1688	-95
1689	157
1690	26
1691	223
1692	-19
1693	205
1694	-202
1695	130
1696	-217
1697	-54
1698	-175
1699	170
1700	176
1701	-162
1702	-103
1703	75
1704	60
1705	-224
1706	-168
1707	-136
1708	-213
1709	-35
1710	150
1711	-164
1712	-4
1713	-49
1714	96
1715	65
1716	-178
1717	99
1718	-9
1719	-230
1720	-50
1721	202
1722	217
1723	99
1724	220
1725	61
1726	-186
1727	-186
1728	14
1729	-196
1730	111
1731	157
1732	-54
1733	-168
1734	169
1735	-159
1736	-226
1737	-148
1738	17
1739	-168
1740	-21
1741	-152
1742	-125
1743	61
1744	150
1745	-207
1746	170
1747	-187
1748	-112
1749	-195
1750	150
1751	-22
1752	139
1753	198
1754	-167
1755	21
1756	45
1757	64
1758	-46
1759	-56
1760	-206
1761	-117
1762	-64
1763	45
1764	73
1765	-132
1766	15
1767	-13
1768	226
1769	-72
1770	-181
1771	-165
1772	187
1773	229
1774	-117
1775	67
1776	208
1777	-104
1778	-91
1779	-4
1780	-94
1781	93
1782	103
1783	-150
1784	-134
1785	85
1786	90
1787	106
1788	-147
1789	201
1790	-136
1791	-47
1792	-35
1793	-184
1794	91
1795	-110
1796	30
1797	-196
1798	-155
1799	-99
1800	5
1801	89
1802	38
1803	-31
1804	67
1805	-68
1806	81
1807	59
1808	-48
1809	-168
1810	-20
1811	54
1812	-42
1813	57
1814	71
1815	39
1816	-114
1817	18
1818	202
1819	-196
1820	163
1821	116
1822	-161
1823	23
1824	33
1825	168
1826	-141
1827	128
1828	72
1829	-168
1830	220
1831	-181
1832	107
1833	-100
1834	144
1835	154
1836	-100
1837	72
1838	-62
1839	181
1840	-45
1841	-98
1842	174
1843	223
1844	-77
1845	-70
1846	-193
1847	-149
1848	-180
1849	42
1850	-225
1851	-190
1852	103
1853	-120
1854	-7
1855	103
1856	188
1857	211
1858	189
1859	-42
1860	99
1861	76
1862	204
1863	147
1864	-17
1865	-29
1866	213
1867	194
1868	-136
1869	-75
1870	-198
1871	120
1872	142
1873	69
1874	-187
1875	-50
1876	-160
1877	208
1878	-62
1879	-209
1880	186
1881	175
1882	-23
1883	8
1884	-40
1885	-9
1886	220
1887	7
1888	141
1889	190
1890	-3
1891	103
1892	14
1893	89
1894	-113
1895	-74
1896	-87
1897	153
1898	70
1899	216
1900	-195
1901	-67
1902	62
1903	-152
1904	70
1905	230
1906	-198
1907	97
1908	47
1909	106
1910	202
1911	-47
1912	-6
1913	-168
1914	217
1915	4
1916	13
1917	58
1918	-185
1919	114
1920	-103
1921	-69
1922	207
1923	-42
1924	-122
1925	-177
1926	-160
1927	174
1928	-129
1929	-181
1930	189
1931	-94
1932	-157
1933	-39
1934	149
1935	121
1936	-2
1937	-149
1938	-133
1939	227
1940	-45
1941	-108
1942	71
1943	2
1944	16
1945	-14
1946	99
1947	-168
1948	-180
1949	-114
1950	104
1951	-215
1952	-11
1953	156
1954	-32
1955	8
1956	-148
1957	-14
1958	-97
1959	-154
1960	76
1961	-43
1962	-12
1963	-26
1964	37
1965	40
1966	230
1967	-192
1968	43
1969	136
1970	-207
1971	66
1972	-191
1973	98
1974	23
1975	-65
1976	113
1977	-114
1978	-204
1979	184
1980	-53
1981	-103
1982	180
1983	48
1984	-27
1985	-38
1986	212
1987	-223
1988	129
1989	-180
1990	46
1991	-146
1992	179
1993	-130
1994	47
1995	-30
1996	-181
1997	-113
1998	195
1999	-34
2000	207
2001	-72
2002	183
2003	-229
2004	-46
2005	-129
2006	-165
2007	-12
2008	190
2009	-165
2010	189
2011	-2
2012	-135
2013	18
2014	206
2015	-148
2016	-184
2017	75
2018	185
2019	11
2020	199
2021	-166
2022	-146
2023	-44
2024	161
2025	16
2026	177
2027	-165
2028	-87
2029	155
2030	-70
2031	117
2032	-215
2033	-69
2034	136
2035	202
2036	-38
2037	47
2038	221
2039	-185
2040	-154
2041	101
2042	-91
2043	134
2044	57
2045	54
2046	-57
2047	167
2048	-16
2049	24
2050	75
2051	-74
2052	-127
2053	68
2054	-61
2055	133
2056	203
2057	63
2058	-60
2059	175
2060	87
2061	18
2062	149
2063	199
2064	-109
2065	-37
2066	-4
2067	-157
2068	-45
2069	-77
2070	78
2071	43
2072	-201
2073	107
2074	-211
2075	130
2076	-189
2077	103
2078	190
2079	-167
2080	219
2081	-215
2082	-83
2083	180
2084	52
2085	-178
2086	63
2087	-204
2088	-78
2089	-198
2090	-153
2091	51
2092	15
2093	86
2094	-152
2095	183
2096	174
2097	121
2098	-1
2099	-107
2100	-163
2101	-173
2102	46
2103	116
2104	170
2105	-53
2106	-150
2107	-138
2108	204
2109	153
2110	3
2111	-94
2112	6
2113	10
2114	153
2115	30
2116	-218
2117	26
2118	-79
2119	112
2120	-38
2121	128
2122	161
2123	-197
2124	108
2125	-19
2126	163
2127	-72
2128	-13
2129	25
2130	194
2131	198
2132	64
2133	-131
2134	46
2135	108
2136	-37
2137	8
2138	-108
2139	155
2140	-76
2141	-192
2142	63
2143	-206
2144	-173
2145	-7
2146	181
2147	-77
2148	-78
2149	52
2150	189
2151	-153
2152	-85
2153	-210
2154	210
2155	106
2156	164
2157	-81
2158	-206
2159	173
2160	99
2161	-14
2162	28
2163	113
2164	-158
2165	-207
2166	140
2167	145
2168	-103
2169	-132
2170	115
2171	230
2172	29
2173	15
2174	-68
2175	33
2176	58
2177	-230
2178	170
2179	-146
2180	41
2181	-187
2182	179
2183	-4
2184	-181
2185	-41
2186	152
2187	183
2188	224
2189	25
2190	-212
2191	142
2192	-197
2193	84
2194	-224
2195	184
2196	35
2197	187
2198	-197
2199	80
2200	186
2201	-211
2202	1
2203	-14
2204	-34
2205	16
2206	218
2207	65
2208	-60
2209	0
2210	-6
2211	-152
2212	115
2213	114
2214	-148
2215	11
2216	-24
2217	154
2218	-187
2219	-4
2220	-19
2221	-116
2222	11
2223	-1
2224	-25
2225	-53
2226	93
2227	95
2228	-4
2229	109
2230	-123
2231	-165
2232	11
2233	-97
2234	-81
2235	73
2236	-187
2237	-191
2238	187
2239	-226
2240	-186
2241	-39
2242	214
2243	-53
2244	-53
2245	-156
2246	162
2247	84
2248	-196
2249	-158
2250	90
2251	-23
2252	-91
2253	-159
2254	-2
2255	-194
2256	-87
2257	96
2258	-118
2259	-211
2260	-178
2261	-130
2262	-141
2263	215
2264	216
2265	54
2266	-64
2267	64
2268	98
2269	8
2270	-175
2271	-26
2272	164
2273	226
2274	-126
2275	-19
2276	210
2277	60
2278	156
2279	-32
2280	-215
2281	-10
2282	-48
2283	137
2284	153
2285	-51
2286	0
2287	-152
2288	32
2289	156
2290	109
2291	-136
2292	136
2293	-147
2294	-159
2295	-5
2296	-129
2297	-166
2298	-186
2299	-6
2300	-141
2301	215
2302	24
2303	107
2304	-182
2305	41
2306	223
2307	143
2308	14
2309	-103
2310	32
2311	-93
2312	124
2313	145
2314	-173
2315	-141
2316	215
2317	97
2318	-202
2319	222
2320	-167
2321	-226
2322	19
2323	-79
2324	-81
2325	-79
2326	29
2327	-140
2328	-144
2329	-174
2330	-125
2331	75
2332	38
2333	155
2334	58
2335	158
2336	-4
2337	-134
2338	-10
2339	-205
2340	-215
2341	-38
2342	114
2343	229
2344	36
2345	176
2346	72
2347	-112
2348	-78
2349	0
2350	-64
2351	223
2352	117
2353	15
2354	22
2355	166
2356	3
2357	97
2358	-44
2359	78
2360	1
2361	197
2362	-87
2363	174
2364	-129
2365	192
2366	40
2367	-62
2368	199
2369	163
2370	190
2371	-18
2372	-176
2373	-72
2374	88
2375	-37
2376	-10
2377	87
2378	79
2379	-48
2380	-46
2381	-144
2382	-171
2383	-28
2384	-27
2385	77
2386	82
2387	-90
2388	141
2389	46
2390	201
2391	98
2392	85
2393	203
2394	-97
2395	230
2396	161
2397	133
2398	32
2399	2
2400	36
2401	-185
2402	-179
2403	-20
2404	163
2405	40
2406	-109
2407	85
2408	80
2409	-22
2410	195
2411	46
2412	14
2413	-157
2414	-91
2415	-149
2416	66
2417	134
2418	-122
2419	-68
2420	118
2421	166
2422	170
2423	20
2424	194
2425	-29
2426	-188
2427	83
2428	-204
2429	-186
2430	47
2431	-78
2432	-220
2433	128
2434	116
2435	-109
2436	-220
2437	72
2438	-145
2439	213
2440	110
2441	203
2442	189
2443	-87
2444	204
2445	139
2446	-212
2447	102
2448	169
2449	-91
2450	-209
2451	-140
2452	-78
2453	167
2454	-82
2455	-114
2456	25
2457	193
2458	44
2459	-210
2460	-180
2461	-6
2462	225
2463	-33
2464	85
2465	118
2466	101
2467	188
2468	-205
2469	9
2470	160
2471	136
2472	-149
2473	-142
2474	-186
2475	-21
2476	-108
2477	79
2478	-219
2479	-77
2480	-40
2481	-33
2482	-33
2483	-76
2484	-228
2485	-167
2486	-23
2487	205
2488	32
2489	162
2490	98
2491	-84
2492	-134
2493	103
2494	185
2495	-19
2496	184
2497	198
2498	212
2499	-64
2500	18
2501	-102
2502	-141
2503	206
2504	-117
2505	-38
2506	217
2507	-175
2508	-34
2509	-24
2510	115
2511	-175
2512	-135
2513	-30
2514	154
2515	194
2516	-165
2517	120
2518	-180
2519	-223
2520	-67
2521	-172
2522	-208
2523	81
2524	148
2525	-192
2526	139
2527	125
2528	-23
2529	99
2530	-224
2531	-200
2532	-66
2533	-124
2534	-6
2535	-166
2536	200
2537	-150
2538	178
2539	183
2540	219
2541	40
2542	85
2543	115
2544	158
2545	205
2546	-41
2547	-108
2548	117
2549	-91
2550	174
2551	-103
2552	-66
2553	-15
2554	-11
2555	-89
2556	181
2557	104
2558	-198
2559	-39
2560	-37
2561	177
2562	176
2563	186
2564	225
2565	-200
2566	154
2567	-14
2568	-191
2569	174
2570	-189
2571	-133
2572	120
2573	-70
2574	107
2575	-5
2576	113
2577	90
2578	17
2579	209
2580	-3
2581	182
2582	-212
2583	207
2584	59
2585	-150
2586	104
2587	74
2588	193
2589	111
2590	-212
2591	-177
2592	114
2593	-207
2594	-80
2595	-122
2596	54
2597	-113
2598	155
2599	-145
2600	-173
2601	137
2602	-132
2603	-10
2604	40
2605	154
2606	-188
2607	-166
2608	182
2609	136
2610	-142
2611	-109
2612	-102
2613	-99
2614	156
2615	197
2616	-18
2617	86
2618	-98
2619	97
2620	109
2621	-14
2622	202
2623	227
2624	-33
2625	-85
2626	201
2627	-117
2628	-186
2629	-3
2630	-122
2631	-139
2632	229
2633	-220
2634	171
2635	155
2636	-104
2637	37
2638	-17
2639	-219
2640	-178
2641	-68
2642	164
2643	34
2644	-209
2645	-103
2646	-189
2647	221
2648	-136
2649	176
2650	28
2651	144
2652	-146
2653	27
2654	128
2655	71
2656	113
2657	-50
2658	-189
2659	-164
2660	-208
2661	-179
2662	-208
2663	98
2664	228
2665	144
2666	46
2667	155
2668	-156
2669	-4
2670	-203
2671	47
2672	50
2673	-169
2674	179
2675	-63
2676	-197
2677	-194
2678	-78
2679	-104
2680	225
2681	-63
2682	-219
2683	-58
2684	185
2685	105
2686	-24
2687	-144
2688	144
2689	-215
2690	-31
2691	188
2692	175
2693	-169
2694	176
2695	100
2696	19
2697	45
2698	62
2699	-205
2700	-33
2701	154
2702	-21
2703	-126
2704	61
2705	98
2706	-73
2707	171
2708	-212
2709	225
2710	-93
2711	-135
2712	65
2713	-157
2714	-177
2715	128
2716	228
2717	164
2718	165
2719	-14
2720	42
2721	228
2722	201
2723	75
2724	182
