t	S
457	50
458	-194
459	-124
460	163
461	-63
462	-11
463	-110
464	-141
465	-55
466	184
467	-194
468	169
469	-12
470	-145
471	57
472	-179
473	-57
474	-16
475	-212
476	-229
477	198
478	-126
479	37
480	148
481	141
482	-202
483	57
484	81
485	9
486	-159
487	100
488	-210
489	-224
490	-45
491	14
492	-220
493	-48
494	-177
495	-26
496	-170
497	-39
498	-224
499	66
500	58
501	125
502	61
503	-227
504	-2
505	-83
506	-57
507	-95
508	-122
509	-129
510	-110
511	10
512	191
513	207
514	-85
515	5
516	117
517	-6
518	183
519	128
520	-8
521	114
522	-80
523	-209
524	200
525	-188
526	28
527	-196
528	-211
529	110
530	3
531	-115
532	133
533	-125
534	94
535	-37
536	21
537	-58
538	133
539	-178
540	-176
541	95
542	-209
543	81
544	11
545	78
546	-1
547	-134
548	-90
549	-4
550	-210
551	31
552	-33
553	22
554	-81
555	-180
556	166
557	-120
558	8
559	-120
560	130
561	23
562	-57
563	-190
564	62
565	-224
566	-137
567	-191
568	89
569	-7
570	208
571	-87
572	160
573	3
574	7
575	19
576	211
577	-10
578	122
579	-87
580	-208
581	214
582	-82
583	174
584	62
585	149
586	-138
587	21
588	2
589	136
590	-13
591	-89
592	138
593	-97
594	-81
595	3
596	55
597	-107
598	-178
599	-37
600	-199
601	-201
602	-86
603	-191
604	-157
605	-142
606	9
607	-57
608	127
609	165
610	83
611	-158
612	-49
613	-152
614	-37
615	-46
616	180
617	-130
618	-204
619	-151
620	230
621	54
622	169
623	-197
624	68
625	105
626	-1
627	229
628	126
629	129
630	58
631	-67
632	107
633	136
634	-128
635	-93
636	2
637	-157
638	-38
639	163
640	-6
641	133
642	97
643	165
644	-108
645	-51
646	-125
647	13
648	-144
649	-128
650	90
651	140
652	-128
653	164
654	171
655	-198
656	131
657	-202
658	-200
659	-77
660	109
661	227
662	-181
663	-196
664	-144
665	61
666	-183
667	134
668	192
669	108
670	-181
671	208
672	-57
673	20
674	167
675	-135
676	124
677	215
678	-167
679	128
680	97
681	-39
682	63
683	12
684	-74
685	138
686	32
687	57
688	227
689	86
690	178
691	-90
692	-144
693	21
694	129
695	-183
696	-176
697	-142
698	106
699	13
700	-207
701	175
702	-93
703	-168
704	-68
705	20
706	168
707	-223
708	181
709	-39
710	112
711	-19
712	-210
713	-140
714	-116
715	157
716	-119
717	-49
718	-147
719	-220
720	83
721	-63
722	30
723	0
724	48
725	-151
726	-47
727	158
728	148
729	-106
730	172
731	-229
732	48
733	186
734	-174
735	-165
736	-75
737	-71
738	-101
739	57
740	143
741	227
742	218
743	-44
744	72
745	179
746	-18
747	79
748	55
749	147
750	172
751	-146
752	-76
753	-182
754	49
755	95
756	221
757	-19
758	-183
759	-142
760	-33
761	-161
762	-5
763	62
764	-77
765	-31
766	-221
767	53
768	155
769	-179
770	-163
771	-48
772	-17
773	75
774	175
775	195
776	80
777	78
778	-142
779	-59
780	58
781	-109
782	158
783	62
784	-222
785	162
786	-210
787	81
788	-230
789	-102
790	-73
791	210
792	-128
793	2
794	-65
795	45
796	-120
797	114
798	-7
799	-202
800	-22
801	223
802	-151
803	-178
804	36
805	70
806	107
807	219
808	71
809	134
810	-218
811	-73
812	-19
813	-105
814	44
815	-123
816	230
817	113
818	41
819	-2
820	149
821	-105
822	216
823	153
824	-206
825	-215
826	-10
827	149
828	-62
829	-8
830	105
831	-216
832	-112
833	14
834	39
835	127
836	-69
837	5
838	192
839	83
840	-67
841	-3
842	-31
843	-14
844	72
845	138
846	222
847	-39
848	-136
849	94
850	33
851	-18
852	-8
853	171
854	2
855	-167
856	-149
857	-190
858	-140
859	225
860	-20
861	-118
862	-130
863	-75
864	5
865	-98
866	-213
867	-106
868	190
869	24
870	167
871	-126
872	17
873	-170
874	167
875	130
876	224
877	41
878	-24
879	128
880	205
881	-128
882	-215
883	-157
884	-43
885	-216
886	197
887	-93
888	-131
889	-76
890	-212
891	-102
892	-215
893	1
894	48
895	98
896	19
897	206
898	66
899	-53
900	-193
901	-160
902	-121
903	9
904	-218
905	135
906	196
907	-136
908	196
909	-117
910	-106
911	177
912	171
913	4
914	140
915	-37
916	-61
917	-173
918	70
919	-105
920	-61
921	10
922	-228
923	-116
924	-28
925	-109
926	172
927	-40
928	91
929	-10
930	-135
931	173
932	-48
933	173
934	-76
935	-153
936	117
937	31
938	-122
939	50
940	-55
941	-49
942	61
943	-59
944	109
945	-137
946	-70
947	63
948	229
949	-105
950	94
951	126
952	78
953	178
954	137
955	30
956	130
957	5
958	-105
959	-157
960	-143
961	-224
962	-116
963	-93
964	3
965	14
966	-193
967	84
968	-206
969	-3
970	-116
971	-26
972	-35
973	-76
974	-211
975	211
976	145
977	-63
978	-198
979	137
980	-103
981	78
982	-137
983	150
984	131
985	25
986	121
987	64
988	-101
989	-138
990	-137
991	-79
992	175
993	108
994	184
995	154
996	129
997	197
998	148
999	-193
1000	-25
1001	-14
1002	-43
1003	-177
1004	13
1005	-154
1006	-25
1007	-202
1008	-99
1009	-116
1010	-190
1011	96
1012	2
1013	-53
1014	85
1015	-12
1016	223
1017	30
1018	-141
1019	136
1020	95
1021	-89
1022	171
1023	46
1024	-144
1025	130
1026	49
1027	107
1028	-86
1029	208
1030	-189
1031	-57
1032	-112
1033	-28
1034	141
1035	-50
1036	-167
1037	118
1038	69
1039	93
1040	170
1041	-59
1042	-163
1043	49
1044	121
1045	112
1046	104
1047	-18
1048	24
1049	150
1050	25
1051	174
1052	-211
1053	-101
1054	-182
1055	198
1056	21
1057	-7
1058	222
1059	-43
1060	-1
1061	143
1062	68
1063	-57
1064	109
1065	-122
1066	-215
1067	-111
1068	-129
1069	186
1070	148
1071	54
1072	127
1073	-51
1074	-33
1075	188
1076	150
1077	-163
1078	221
1079	-21
1080	-229
1081	-14
1082	59
1083	21
1084	7
1085	192
1086	-30
1087	66
1088	101
1089	-172
1090	-80
1091	189
1092	125
1093	-209
1094	131
1095	66
1096	141
1097	127
1098	-225
1099	-227
1100	-14
1101	-33
1102	153
1103	216
1104	201
1105	87
1106	158
1107	-79
1108	67
1109	-176
1110	68
1111	-167
1112	100
1113	-4
1114	2
1115	-7
1116	182
1117	173
1118	-155
1119	-229
1120	196
1121	-19
1122	-215
1123	147
1124	-93
1125	-217
1126	196
1127	-147
1128	182
1129	230
1130	-78
1131	219
1132	-30
1133	176
1134	202
1135	127
1136	-177
1137	225
1138	58
1139	-101
1140	88
1141	-168
1142	228
1143	-18
1144	39
1145	-91
1146	193
1147	127
1148	-59
1149	-206
1150	4
1151	-225
1152	-204
1153	165
1154	-84
1155	143
1156	-44
1157	120
1158	18
1159	-187
1160	-114
1161	-221
1162	98
1163	-184
1164	23
1165	142
1166	-133
1167	140
1168	106
1169	-49
1170	209
1171	73
1172	167
1173	-75
1174	-136
1175	100
1176	-223
1177	-230
1178	218
1179	-100
1180	-54
1181	-49
1182	74
1183	26
1184	-28
1185	-193
1186	-207
1187	37
1188	-113
1189	-183
1190	-146
1191	0
1192	36
1193	-107
1194	94
1195	-115
1196	83
1197	-119
1198	-37
1199	-127
1200	166
1201	197
1202	65
1203	-75
1204	133
1205	-143
1206	-1
1207	-2
1208	-51
1209	-24
1210	110
1211	-117
1212	-17
1213	-124
1214	-165
1215	112
1216	-27
1217	-68
1218	-94
1219	106
1220	159
1221	-202
1222	39
1223	53
1224	94
1225	51
1226	-88
1227	-162
1228	-134
1229	57
1230	64
1231	76
1232	228
1233	-158
1234	82
1235	151
1236	-91
1237	30
1238	175
1239	-55
1240	43
1241	223
1242	-143
1243	-126
1244	27
1245	211
1246	-193
1247	201
1248	-40
1249	21
1250	198
1251	-41
1252	-21
1253	162
1254	-130
1255	98
1256	-132
1257	6
1258	35
1259	-119
1260	117
1261	7
1262	-221
1263	171
1264	84
1265	-2
1266	-150
1267	-7
1268	-142
1269	160
1270	213
1271	15
1272	-138
1273	96
1274	166
1275	-49
1276	112
1277	67
1278	168
1279	118
1280	117
1281	-26
1282	121
1283	177
1284	141
1285	180
1286	111
1287	177
1288	6
1289	-33
1290	-90
1291	-229
1292	-188
1293	-44
1294	169
1295	164
1296	-90
1297	-17
1298	-205
1299	102
1300	200
1301	-147
1302	-89
1303	94
1304	-101
1305	-186
1306	4
1307	-146
1308	169
1309	32
1310	-181
1311	193
1312	-217
1313	44
1314	41
1315	6
1316	168
1317	154
1318	140
1319	77
1320	-29
1321	-13
1322	-45
1323	137
1324	-139
1325	-70
1326	71
1327	-22
1328	-170
1329	206
1330	-210
1331	179
1332	-107
1333	175
1334	-44
1335	-79
1336	49
1337	151
1338	-230
1339	116
1340	-16
1341	74
1342	-96
1343	27
1344	-34
1345	-150
1346	29
1347	-80
1348	-66
1349	77
1350	-177
1351	188
1352	-173
1353	-105
1354	-163
1355	-213
1356	86
1357	-8
1358	109
1359	-111
1360	106
1361	-216
1362	-77
1363	87
1364	76
1365	-131
1366	-212
1367	65
1368	135
1369	-168
1370	-163
1371	42
1372	-229
1373	-100
1374	40
1375	-44
1376	165
1377	-39
1378	-64
1379	-79
1380	-188
1381	142
1382	-184
1383	-9
1384	-56
1385	-174
1386	-214
1387	-201
1388	7
1389	-93
1390	82
1391	-126
1392	18
1393	124
1394	185
1395	161
1396	161
1397	140
1398	-39
1399	202
1400	122
1401	-102
1402	-68
1403	-36
1404	31
1405	-116
1406	214
1407	-141
1408	-163
1409	174
1410	222
1411	223
1412	-89
1413	37
1414	35
1415	176
1416	212
1417	132
1418	-152
1419	-166
1420	224
1421	27
1422	-205
1423	-51
1424	-106
1425	107
1426	220
1427	34
1428	-88
1429	28
1430	-15
1431	136
1432	-98
1433	-137
1434	98
1435	29
1436	-70
1437	59
1438	57
1439	173
1440	47
1441	77
1442	-12
1443	100
1444	68
1445	22
1446	-126
1447	-213
1448	-109
1449	142
1450	-67
1451	-81
1452	-48
1453	80
1454	121
1455	-85
1456	-137
1457	-206
1458	46
1459	121
1460	-60
1461	26
1462	-148
1463	-64
1464	-167
1465	57
1466	191
1467	-192
1468	190
1469	46
1470	161
1471	-64
1472	-157
1473	-120
1474	119
1475	20
1476	51
1477	52
1478	129
1479	219
1480	132
1481	176
1482	-174
1483	128
1484	-163
1485	103
1486	115
1487	26
1488	-40
1489	-32
1490	20
1491	-174
1492	42
1493	104
1494	-211
1495	-31
1496	112
1497	-41
1498	-185
1499	-66
1500	-203
1501	30
1502	-34
1503	109
1504	185
1505	37
1506	-123
1507	65
1508	74
1509	91
1510	-169
1511	11
1512	162
1513	193
1514	58
1515	-219
1516	201
1517	192
1518	-90
1519	-53
1520	-47
1521	72
1522	-203
1523	-143
1524	-138
1525	37
1526	-218
1527	20
1528	-216
1529	-10
1530	42
1531	-202
1532	-69
1533	122
1534	-33
1535	72
1536	96
1537	-222
1538	229
1539	189
1540	94
1541	166
1542	-106
1543	11
1544	49
1545	-5
1546	-10
1547	178
1548	-148
1549	-134
1550	-204
1551	159
1552	-80
1553	139
1554	-165
1555	-189
1556	-20
1557	-166
1558	-116
1559	76
1560	18
1561	-159
1562	130
1563	-51
1564	-55
1565	-142
1566	-189
1567	-217
1568	-39
1569	-69
1570	211
1571	90
1572	-142
1573	-185
1574	-166
1575	16
1576	-177
1577	-123
1578	-23
1579	-136
1580	-151
1581	-168
1582	166
1583	-13
1584	-21
1585	-8
1586	-170
1587	154
1588	-216
1589	91
1590	-196
1591	56
1592	-29
1593	169
1594	28
1595	78
1596	-210
1597	39
1598	4
1599	183
1600	-31
1601	22
1602	108
1603	-78
1604	-205
1605	-147
1606	-112
1607	-206
1608	107
1609	-50
1610	-94
1611	-105
1612	-110
1613	-67
1614	215
1615	-211
1616	-190
1617	-78
1618	91
1619	-200
1620	-80
1621	104
1622	168
1623	146
1624	190
1625	190
1626	221
1627	178
1628	-6
1629	-124
1630	136
1631	219
1632	-43
1633	-50
1634	-104
1635	153
1636	203
1637	0
1638	43
1639	-125
1640	0
1641	146
1642	-114
1643	36
1644	30
1645	-52
1646	-81
1647	-48
1648	128
1649	-134
1650	-72
1651	24
1652	216
1653	77
1654	7
1655	185
1656	225
1657	-191
1658	79
1659	-164
1660	210
1661	-188
1662	228
1663	-122
1664	25
1665	134
1666	192
1667	214
1668	162
1669	32
1670	177
1671	-170
1672	59
1673	177
1674	168
1675	157
1676	120
1677	-214
1678	147
1679	-37
1680	-203
1681	102
1682	-213
1683	-149
1684	144
1685	-167
1686	-71
1687	33
1688	63
1689	-13
1690	-152
1691	87
1692	-91
1693	-199
1694	-92
1695	138
1696	88
1697	-120
1698	134
1699	-114
1700	-181
1701	-198
1702	-116
1703	31
1704	-10
1705	-208
1706	214
1707	-145
1708	-165
1709	-78
1710	-80
1711	-210
1712	-59
1713	182
1714	17
1715	-207
1716	-44
1717	102
1718	12
1719	-109
1720	-32
1721	188
1722	-187
1723	219
1724	170
1725	-144
1726	-35
1727	-222
1728	162
1729	-26
1730	-84
1731	0
1732	-173
1733	-150
1734	-73
1735	-27
1736	220
1737	214
1738	55
1739	219
1740	-170
1741	-18
1742	-219
1743	-152
1744	210
1745	217
1746	115
1747	-5
1748	156
1749	-215
1750	-11
1751	101
1752	-205
1753	-213
1754	-99
1755	-218
1756	10
1757	-206
1758	33
1759	100
1760	-173
1761	-65
1762	213
1763	177
1764	-87
1765	-124
1766	-109
1767	7
1768	-2
1769	-39
1770	227
1771	-229
1772	102
1773	204
1774	6
1775	54
1776	74
1777	187
1778	-22
1779	224
1780	-79
1781	-209
1782	121
1783	-72
1784	-3
1785	-188
1786	-127
1787	90
1788	18
1789	-90
1790	140
1791	-77
1792	84
1793	134
1794	-39
1795	-111
1796	-118
1797	-29
1798	-117
1799	181
1800	174
1801	-184
1802	-54
1803	155
1804	-46
1805	-8
1806	-23
1807	-174
1808	-69
1809	-101
1810	132
1811	-223
1812	-217
1813	185
1814	125
1815	31
1816	30
1817	146
1818	155
1819	-58
1820	-69
1821	-92
1822	-162
1823	-19
1824	-144
1825	-145
1826	-193
1827	166
1828	-164
1829	205
1830	-179
1831	131
1832	-66
1833	-161
1834	-205
1835	-149
1836	29
1837	93
1838	144
1839	-179
1840	56
1841	-170
1842	37
1843	13
1844	-179
1845	182
1846	-160
1847	-127
1848	183
1849	66
1850	110
1851	-206
1852	-214
1853	50
1854	-153
1855	-80
1856	-97
1857	193
1858	6
1859	-165
1860	146
1861	39
1862	175
1863	111
1864	73
1865	44
1866	24
1867	-216
1868	-30
1869	214
1870	-39
1871	96
1872	-32
1873	196
1874	-96
1875	191
1876	-179
1877	-23
1878	-194
1879	-184
1880	58
1881	-4
1882	167
1883	-161
1884	-130
1885	33
1886	-6
1887	-67
1888	199
1889	-102
1890	-114
1891	182
1892	109
1893	213
1894	91
1895	92
1896	149
1897	-53
1898	207
1899	127
1900	196
1901	-14
1902	-30
1903	184
1904	9
1905	163
1906	-5
1907	-135
1908	-34
1909	217
1910	-94
1911	167
1912	134
1913	-103
1914	22
1915	-32
1916	84
1917	82
1918	131
1919	138
1920	64
1921	126
1922	-124
1923	26
1924	186
1925	51
1926	-16
1927	223
1928	-108
1929	-52
1930	-165
1931	194
1932	92
1933	-230
1934	135
1935	-138
1936	91
1937	214
1938	100
1939	35
1940	25
1941	-148
1942	225
1943	-203
1944	-223
1945	68
1946	77
1947	175
1948	-84
1949	158
1950	-188
1951	69
1952	39
1953	95
1954	-221
1955	-107
1956	161
1957	-52
1958	54
1959	-188
1960	-155
1961	-154
1962	199
1963	-199
1964	44
1965	-161
1966	-124
1967	97
1968	97
1969	174
1970	-109
1971	61
1972	-208
1973	-20
1974	-44
1975	-165
1976	-21
1977	56
1978	-227
1979	88
1980	72
1981	224
1982	148
1983	-173
1984	-208
1985	188
1986	36
1987	12
1988	-158
1989	46
1990	72
1991	-185
1992	-108
1993	185
1994	27
1995	-39
1996	-94
1997	87
1998	-139
1999	-226
2000	181
2001	-148
2002	-223
2003	145
2004	35
2005	-28
2006	53
2007	140
2008	140
2009	14
2010	154
2011	54
2012	-209
2013	159
2014	-105
2015	-229
2016	37
2017	-27
2018	90
2019	-8
2020	-47
2021	214
2022	194
2023	31
2024	142
2025	41
2026	121
2027	-84
2028	150
2029	-43
2030	-152
2031	-108
2032	94
2033	37
2034	-218
2035	-182
2036	82
2037	-121
2038	190
2039	-67
2040	-145
2041	153
2042	110
2043	-17
2044	-192
2045	-210
2046	-84
2047	-179
2048	-203
2049	225
2050	120
2051	-188
2052	-28
2053	-218
2054	-152
2055	-34
2056	14
2057	195
2058	47
2059	-12
2060	50
2061	-201
2062	-100
2063	-9
2064	52
2065	-212
2066	-120
2067	-199
2068	-89
2069	36
2070	165
2071	-115
2072	-59
2073	-176
2074	-116
2075	-195
2076	-135
2077	30
2078	-193
2079	18
2080	-60
2081	-76
2082	33
2083	-175
2084	227
2085	-173
2086	-221
2087	44
2088	-12
2089	-200
2090	-58
2091	-227
2092	132
2093	27
2094	95
2095	88
2096	-228
2097	-199
2098	96
2099	67
2100	205
2101	-204
2102	93
2103	-114
2104	112
2105	124
2106	44
2107	162
2108	-132
2109	-131
2110	1
2111	150
2112	-196
2113	136
2114	-183
2115	3
2116	69
2117	-24
2118	-129
2119	-133
2120	190
2121	-124
2122	96
2123	-40
2124	-40
2125	147
2126	-41
2127	-98
2128	-41
2129	-112
2130	188
2131	152
2132	-221
2133	-87
2134	184
2135	135
2136	-165
2137	77
2138	148
2139	202
2140	99
2141	-65
2142	-211
2143	119
2144	181
2145	14
2146	149
2147	54
2148	5
2149	-136
2150	181
2151	-182
2152	-43
2153	-41
2154	86
2155	-201
2156	174
2157	216
2158	-179
2159	71
2160	39
2161	-25
2162	-95
2163	-132
2164	99
2165	-225
2166	48
2167	-48
2168	-89
2169	227
2170	-189
2171	92
2172	-101
2173	35
2174	111
2175	25
2176	-139
2177	-80
2178	22
2179	189
2180	67
2181	116
2182	-116
2183	6
2184	-102
2185	-224
2186	-194
2187	45
2188	118
2189	102
2190	-8
2191	43
2192	-105
2193	90
2194	-167
2195	177
2196	163
2197	-81
2198	-146
2199	-5
2200	131
2201	-119
2202	-24
2203	65
2204	16
2205	-89
2206	-35
2207	200
2208	-133
2209	48
2210	-179
2211	-36
2212	53
2213	80
2214	-9
2215	-94
2216	-105
2217	0
2218	-7
2219	-54
2220	-75
2221	-56
2222	-212
2223	-70
2224	68
2225	182
2226	-203
2227	-25
2228	130
2229	54
2230	-178
2231	-134
2232	58
2233	-102
2234	113
2235	-23
2236	177
2237	142
2238	25
2239	143
2240	0
2241	-33
2242	200
2243	-160
2244	48
2245	77
2246	-120
2247	-79
2248	-58
2249	216
2250	127
2251	-30
2252	53
2253	-204
2254	230
2255	118
2256	58
2257	49
2258	-60
2259	-43
2260	77
2261	144
2262	219
2263	9
2264	-84
2265	23
2266	12
2267	46
2268	-179
2269	-191
2270	-58
2271	150
2272	135
2273	228
2274	-105
2275	-138
2276	-177
2277	-212
2278	165
2279	150
2280	19
2281	207
2282	-4
2283	4
2284	-216
2285	-165
2286	-133
2287	35
2288	-190
2289	-175
2290	133
2291	104
2292	-63
2293	20
2294	102
2295	4
2296	148
2297	25
2298	15
2299	58
2300	166
2301	-109
2302	-121
2303	-168
2304	-177
2305	0
2306	119
2307	58
2308	-10
2309	34
2310	-132
2311	181
2312	-67
2313	-196
2314	5
2315	4
2316	225
2317	-23
2318	27
2319	150
2320	135
2321	-131
2322	-58
2323	59
2324	217
2325	134
2326	-223
2327	-107
2328	99
2329	206
2330	-225
2331	220
2332	186
2333	-46
2334	112
2335	96
2336	-120
2337	127
2338	173
2339	-129
2340	-137
2341	-38
2342	-189
2343	-109
2344	163
2345	194
2346	-29
2347	-25
2348	-51
2349	-229
2350	-138
2351	54
2352	200
2353	211
2354	-209
2355	-79
2356	156
2357	170
2358	-84
2359	153
2360	-184
2361	202
2362	194
2363	-35
2364	-52
2365	61
2366	-23
2367	112
2368	-66
2369	99
2370	-200
2371	106
2372	-60
2373	47
2374	-12
2375	199
2376	163
2377	18
2378	-24
2379	-131
2380	226
2381	-152
2382	-149
2383	-39
2384	-59
2385	-88
2386	211
2387	211
2388	-99
2389	-172
2390	-106
2391	15
2392	-159
2393	106
2394	-155
2395	-96
2396	110
2397	-102
2398	29
2399	59
2400	87
2401	58
2402	71
2403	50
2404	-170
2405	5
2406	-21
2407	-51
2408	-177
2409	136
2410	190
2411	221
2412	55
2413	-119
2414	-63
2415	-134
2416	-10
2417	45
2418	-21
2419	125
2420	149
2421	-149
2422	-101
2423	226
2424	-167
2425	179
2426	-139
2427	-10
2428	-83
2429	-35
2430	-203
2431	-224
2432	198
2433	-85
2434	-18
2435	-35
2436	156
2437	-149
2438	84
2439	87
2440	-183
2441	0
2442	130
2443	-123
2444	119
2445	-11
2446	-72
2447	173
2448	-218
2449	-205
2450	212
2451	31
2452	141
2453	146
2454	-28
2455	163
2456	197
2457	-193
2458	-109
2459	168
2460	-19
2461	-179
2462	-22
2463	230
2464	-128
2465	-160
2466	97
2467	61
2468	-56
2469	-177
2470	-110
2471	59
2472	205
2473	-195
2474	6
2475	220
2476	126
2477	6
2478	-25
2479	40
2480	-205
2481	-111
2482	-202
2483	-211
2484	114
2485	162
2486	-27
2487	95
2488	-10
2489	87
2490	47
2491	123
2492	185
2493	-115
2494	185
2495	-107
2496	-89
2497	222
2498	42
2499	-100
2500	155
2501	-98
2502	87
2503	-199
2504	-62
2505	152
2506	223
2507	-190
2508	-48
2509	111
2510	-152
2511	118
2512	146
2513	-204
2514	68
2515	47
2516	225
2517	-193
2518	111
2519	-97
2520	158
2521	160
2522	72
2523	-117
2524	123
2525	-167
2526	-189
2527	-31
2528	-142
2529	3
2530	128
2531	-73
2532	58
2533	180
2534	127
2535	55
2536	125
2537	-26
2538	129
2539	21
2540	168
2541	-59
2542	213
2543	-151
2544	6
2545	-88
2546	-66
2547	-135
2548	-111
2549	59
2550	106
2551	-20
2552	191
2553	216
2554	37
2555	-73
2556	-72
2557	-163
2558	66
2559	-99
2560	224
2561	28
2562	-165
2563	-208
2564	-115
2565	-92
2566	125
2567	-89
2568	-193
2569	172
2570	104
2571	-29
2572	-3
2573	88
2574	-115
2575	-96
2576	-137
2577	-104
2578	-174
2579	181
2580	188
2581	-78
2582	21
2583	-154
2584	132
2585	-170
2586	59
2587	201
2588	29
2589	193
2590	121
2591	-201
2592	43
2593	215
2594	192
2595	-183
2596	103
2597	43
2598	-15
2599	-99
2600	-185
2601	-3
2602	-149
2603	-197
2604	-117
2605	-119
2606	-95
2607	-191
2608	128
2609	-99
2610	-72
2611	-217
2612	10
2613	-65
2614	-226
2615	128
2616	131
2617	148
2618	-52
2619	209
2620	-171
2621	174
2622	71
2623	163
2624	-44
2625	112
2626	195
2627	-60
2628	-9
2629	101
2630	218
2631	-89
2632	-61
2633	176
2634	117
2635	-23
2636	145
2637	128
2638	9
2639	206
2640	-9
2641	120
2642	132
2643	-192
2644	127
2645	-36
2646	177
2647	-112
2648	-179
2649	136
2650	3
2651	6
2652	-67
2653	51
2654	-35
2655	216
2656	-215
2657	-145
2658	45
2659	-54
2660	-42
2661	-51
2662	-133
2663	-108
2664	127
2665	162
2666	-155
2667	91
2668	108
2669	-54
2670	-217
2671	156
2672	145
2673	-140
2674	-209
2675	-3
2676	158
2677	-195
2678	-175
2679	-143
2680	79
2681	207
2682	-189
2683	-79
2684	180
2685	167
2686	215
2687	166
2688	-21
2689	174
2690	95
2691	76
2692	60
2693	-39
2694	-183
2695	-229
2696	14
2697	76
2698	214
2699	-193
2700	-70
2701	180
2702	-118
2703	-60
2704	147
2705	63
2706	92
2707	-182
2708	167
2709	-85
2710	60
2711	-62
2712	77
2713	130
2714	81
2715	-77
2716	91
2717	165
2718	-60
2719	-178
2720	-35
2721	157
2722	158
2723	-60
