t	S
724	121
725	-201
726	-59
727	-181
728	-45
729	107
730	-220
731	117
732	103
733	-42
734	62
735	25
736	52
737	10
738	-85
739	225
740	43
741	-137
742	-83
743	105
744	67
745	-67
746	-192
747	-208
748	229
749	228
750	39
751	-112
752	-153
753	150
754	28
755	-42
756	19
757	-84
758	216
759	-76
760	34
761	107
762	198
763	-168
764	-23
765	-225
766	128
767	224
768	131
769	69
770	197
771	-70
772	-96
773	-156
774	-178
775	-111
776	-169
777	-134
778	-144
779	-216
780	-48
781	-160
782	-193
783	30
784	-86
785	-162
786	164
787	-72
788	199
789	226
790	45
791	-126
792	29
793	-118
794	-124
795	13
796	-32
797	132
798	-144
799	-127
800	142
801	-144
802	14
803	-48
804	-5
805	-99
806	-114
807	-79
808	-152
809	-172
810	35
811	-101
812	183
813	-166
814	173
815	-146
816	-38
817	122
818	43
819	-74
820	156
821	136
822	76
823	-223
824	83
825	59
826	-197
827	97
828	14
829	-229
830	155
831	158
832	211
833	68
834	227
835	-63
836	-152
837	120
838	-131
839	-161
840	-118
841	92
842	131
843	-44
844	-166
845	-24
846	142
847	-213
848	-108
849	-139
850	-203
851	-69
852	-48
853	129
854	-15
855	-93
856	140
857	-58
858	12
859	-94
860	-226
861	192
862	214
863	-86
864	162
865	37
866	-152
867	-150
868	-173
869	-150
870	102
871	-106
872	150
873	-229
874	-70
875	73
876	-76
877	-207
878	178
879	86
880	120
881	-143
882	-174
883	-212
884	-66
885	-147
886	-132
887	109
888	-62
889	-187
890	202
891	-129
892	113
893	-192
894	167
895	-162
896	110
897	-184
898	154
899	-76
900	208
901	97
902	-221
903	64
904	142
905	-30
906	93
907	-227
908	214
909	-94
910	24
911	226
912	173
913	-180
914	229
915	189
916	125
917	-5
918	-27
919	96
920	-22
921	100
922	-121
923	-87
924	57
925	-56
926	27
927	143
928	-22
929	117
930	-81
931	160
932	202
933	169
934	-76
935	-203
936	-96
937	53
938	-9
939	189
940	-162
941	-101
942	-175
943	71
944	-81
945	22
946	42
947	-32
948	219
949	-175
950	-203
951	-131
952	-223
953	-180
954	1
955	-114
956	-18
957	-162
958	125
959	62
960	-111
961	0
962	-95
963	210
964	44
965	223
966	-96
967	208
968	167
969	-156
970	117
971	-182
972	-206
973	-22
974	-178
975	50
976	194
977	151
978	-134
979	191
980	51
981	-2
982	97
983	-142
984	45
985	156
986	-154
987	106
988	40
989	32
990	-91
991	186
992	169
993	-184
994	77
995	51
996	-40
997	-1
998	-202
999	158
1000	-118
1001	-132
1002	177
1003	-142
1004	44
1005	-205
1006	-28
1007	-159
1008	65
1009	-155
1010	212
1011	-109
1012	-212
1013	-222
1014	66
1015	7
1016	-184
1017	93
1018	-13
1019	91
1020	-63
1021	-193
1022	112
1023	211
1024	-215
1025	130
1026	153
1027	-115
1028	117
1029	-227
1030	-51
1031	153
1032	-101
1033	115
1034	52
1035	126
1036	163
1037	62
1038	42
1039	209
1040	-13
1041	-217
1042	-42
1043	-102
1044	-149
1045	-122
1046	196
1047	225
1048	172
1049	155
1050	-14
1051	60
1052	106
1053	-23
1054	98
1055	-9
1056	165
1057	-186
1058	134
1059	-15
1060	-16
1061	-97
1062	221
1063	101
1064	86
1065	-190
1066	-106
1067	-47
1068	-196
1069	-134
1070	213
1071	-113
1072	10
1073	17
1074	55
1075	-59
1076	-41
1077	111
1078	117
1079	-229
1080	-84
1081	-163
1082	-175
1083	-156
1084	220
1085	190
1086	205
1087	-220
1088	-214
1089	-44
1090	99
1091	-38
1092	-30
1093	222
1094	-98
1095	-71
1096	-174
1097	133
1098	44
1099	-165
1100	-124
1101	70
1102	-165
1103	-16
1104	162
1105	-95
1106	31
1107	-215
1108	-139
1109	-171
1110	153
1111	117
1112	-149
1113	-116
1114	-137
1115	-64
1116	-13
1117	-194
1118	12
1119	178
1120	219
1121	-149
1122	28
1123	99
1124	-146
1125	-25
1126	-76
1127	-143
1128	220
1129	59
1130	95
1131	129
1132	-29
1133	188
1134	28
1135	209
1136	-153
1137	-149
1138	193
1139	103
1140	-160
1141	166
1142	-222
1143	-59
1144	133
1145	45
1146	181
1147	-44
1148	-31
1149	46
1150	-224
1151	77
1152	-147
1153	-188
1154	33
1155	146
1156	55
1157	-29
1158	-97
1159	-120
1160	78
1161	-135
1162	-87
1163	-55
1164	-118
1165	154
1166	-68
1167	-25
1168	-103
1169	-200
1170	-114
1171	48
1172	-216
1173	196
1174	-4
1175	-197
1176	173
1177	-180
1178	221
1179	-89
1180	103
1181	66
1182	-152
1183	-176
1184	-69
1185	214
1186	89
1187	213
1188	68
1189	-46
1190	-225
1191	103
1192	-193
1193	-50
1194	-13
1195	193
1196	51
1197	199
1198	-128
1199	125
1200	85
1201	-98
1202	55
1203	69
1204	159
1205	25
1206	-171
1207	4
1208	153
1209	87
1210	118
1211	-214
1212	133
1213	141
1214	-12
1215	217
1216	41
1217	-121
1218	158
1219	162
1220	-85
1221	-42
1222	212
1223	-43
1224	144
1225	-98
1226	130
1227	-129
1228	-215
1229	206
1230	187
1231	213
1232	187
1233	-81
1234	-192
1235	79
1236	171
1237	-83
1238	-102
1239	-50
1240	173
1241	170
1242	-114
1243	87
1244	-224
1245	-36
1246	-197
1247	-205
1248	-74
1249	183
1250	224
1251	-165
1252	-59
1253	157
1254	-151
1255	45
1256	153
1257	36
1258	-15
1259	25
1260	65
1261	193
1262	32
1263	-27
1264	-228
1265	-120
1266	61
1267	8
1268	-161
1269	155
1270	127
1271	-29
1272	95
1273	12
1274	211
1275	107
1276	143
1277	-200
1278	25
1279	156
1280	135
1281	-191
1282	185
1283	57
1284	9
1285	-102
1286	-181
1287	125
1288	-177
1289	199
1290	5
1291	-106
1292	-96
1293	141
1294	160
1295	-63
1296	-99
1297	8
1298	7
1299	-144
1300	35
1301	2
1302	-192
1303	-48
1304	-105
1305	116
1306	102
1307	-135
1308	-150
1309	-134
1310	-206
1311	106
1312	213
1313	21
1314	117
1315	16
1316	140
1317	214
1318	114
1319	-230
1320	-25
1321	-173
1322	201
1323	156
1324	-124
1325	230
1326	-114
1327	-57
1328	-144
1329	-41
1330	-5
1331	5
1332	-75
1333	-70
1334	-10
1335	-111
1336	66
1337	92
1338	-10
1339	134
1340	27
1341	-72
1342	-223
1343	-12
1344	-57
1345	-94
1346	-212
1347	-37
1348	-131
1349	154
1350	31
1351	-16
1352	182
1353	-188
1354	224
1355	134
1356	-210
1357	-201
1358	-95
1359	5
1360	-183
1361	-168
1362	159
1363	-210
1364	-107
1365	-120
1366	-176
1367	-80
1368	160
1369	75
1370	146
1371	117
1372	108
1373	206
1374	78
1375	-77
1376	196
1377	22
1378	160
1379	111
1380	12
1381	50
1382	-11
1383	75
1384	-227
1385	-168
1386	-115
1387	40
1388	212
1389	142
1390	137
1391	-8
1392	25
1393	25
1394	-80
1395	145
1396	191
1397	159
1398	164
1399	225
1400	140
1401	111
1402	-90
1403	221
1404	-80
1405	80
1406	-130
1407	-68
1408	-60
1409	-169
1410	-142
1411	209
1412	-225
1413	-132
1414	-109
1415	-97
1416	-165
1417	-147
1418	-2
1419	-80
1420	15
1421	10
1422	65
1423	215
1424	186
1425	-116
1426	-162
1427	-139
1428	88
1429	181
1430	149
1431	-221
1432	87
1433	22
1434	-215
1435	7
1436	-161
1437	-135
1438	17
1439	-90
1440	73
1441	-65
1442	210
1443	-111
1444	-115
1445	-155
1446	127
1447	-227
1448	162
1449	199
1450	-27
1451	160
1452	-19
1453	107
1454	199
1455	-158
1456	7
1457	-110
1458	95
1459	-139
1460	11
1461	-39
1462	-165
1463	-81
1464	85
1465	-140
1466	205
1467	-165
1468	186
1469	-142
1470	-21
1471	-4
1472	16
1473	-102
1474	-195
1475	135
1476	1
1477	-196
1478	192
1479	-51
1480	128
1481	56
1482	-170
1483	-142
1484	91
1485	194
1486	50
1487	-32
1488	-158
1489	-84
1490	-118
1491	-188
1492	-160
1493	101
1494	161
1495	150
1496	-99
1497	165
1498	-185
1499	-101
1500	181
1501	51
1502	4
1503	55
1504	-68
1505	-157
1506	-149
1507	208
1508	-167
1509	-4
1510	116
1511	-199
1512	-215
1513	-215
1514	-198
1515	208
1516	-1
1517	-179
1518	-199
1519	189
1520	-186
1521	94
1522	-216
1523	-228
1524	202
1525	158
1526	-79
1527	-33
1528	90
1529	210
1530	-117
1531	11
1532	230
1533	146
1534	67
1535	-115
1536	-85
1537	-60
1538	-88
1539	-155
1540	65
1541	108
1542	99
1543	8
1544	-28
1545	-208
1546	-49
1547	142
1548	39
1549	-188
1550	-46
1551	30
1552	-63
1553	-14
1554	-30
1555	-213
1556	-42
1557	59
1558	-200
1559	-104
1560	-224
1561	76
1562	96
1563	-106
1564	-228
1565	-67
1566	23
1567	225
1568	-229
1569	171
1570	101
1571	177
1572	166
1573	25
1574	209
1575	154
1576	82
1577	120
1578	-106
1579	-196
1580	-185
1581	-180
1582	-41
1583	83
1584	187
1585	-152
1586	162
1587	-91
1588	221
1589	-118
1590	208
1591	23
1592	-29
1593	-185
1594	5
1595	-91
1596	187
1597	7
1598	-183
1599	-208
1600	-46
1601	-197
1602	209
1603	191
1604	-202
1605	-103
1606	-180
1607	176
1608	-16
1609	165
1610	37
1611	-22
1612	8
1613	-98
1614	-36
1615	-46
1616	118
1617	-102
1618	-133
1619	8
1620	69
1621	210
1622	217
1623	157
1624	214
1625	-223
1626	110
1627	-178
1628	186
1629	176
1630	143
1631	-200
1632	-77
1633	-89
1634	201
1635	-72
1636	134
1637	-95
1638	-56
1639	-188
1640	27
1641	-76
1642	211
1643	-77
1644	-95
1645	20
1646	186
1647	-33
1648	108
1649	20
1650	-156
1651	36
1652	155
1653	-215
1654	203
1655	210
1656	11
1657	23
1658	-11
1659	176
1660	-212
1661	-6
1662	-218
1663	148
1664	5
1665	-81
1666	-203
1667	-2
1668	-170
1669	-60
1670	-54
1671	-98
1672	-228
1673	197
1674	-60
1675	-169
1676	85
1677	113
1678	-130
1679	-199
1680	116
1681	139
1682	31
1683	7
1684	-200
1685	16
1686	110
1687	66
1688	-135
1689	-220
1690	70
1691	-180
1692	118
1693	-214
1694	-120
1695	40
1696	-130
1697	-106
1698	217
1699	-40
1700	99
1701	-189
1702	-177
1703	-213
1704	-103
1705	72
1706	-36
1707	146
1708	-218
1709	-155
1710	110
1711	228
1712	52
1713	149
1714	-33
1715	-225
1716	133
1717	183
1718	40
1719	105
1720	74
1721	52
1722	186
1723	132
1724	138
1725	207
1726	-166
1727	-154
1728	-82
1729	183
1730	179
1731	11
1732	-102
1733	-32
1734	-111
1735	69
1736	-17
1737	-57
1738	-60
1739	210
1740	-36
1741	-36
1742	65
1743	-111
1744	-171
1745	98
1746	166
1747	162
1748	102
1749	191
1750	154
1751	-211
1752	39
1753	-182
1754	180
1755	-189
1756	-122
1757	-158
1758	134
1759	-98
1760	-15
1761	-60
1762	-118
1763	132
1764	36
1765	14
1766	23
1767	-17
1768	33
1769	-13
1770	-206
1771	91
1772	-50
1773	-101
1774	-102
1775	142
1776	-164
1777	202
1778	-226
1779	-86
1780	175
1781	63
1782	-224
1783	-49
1784	155
1785	-96
1786	-121
1787	-144
1788	207
1789	-211
1790	-109
1791	-12
1792	-95
1793	194
1794	119
1795	120
1796	147
1797	-5
1798	164
1799	-216
1800	-103
1801	39
1802	210
1803	-201
1804	-168
1805	-137
1806	42
1807	74
1808	-154
1809	-206
1810	90
1811	189
1812	143
1813	-67
1814	0
1815	-230
1816	146
1817	-3
1818	163
1819	-214
1820	-209
1821	-99
1822	125
1823	-146
1824	-1
1825	13
1826	1
1827	27
1828	-206
1829	-162
1830	-85
1831	123
1832	-175
1833	-186
1834	216
1835	82
1836	172
1837	166
1838	-228
1839	-96
1840	11
1841	92
1842	227
1843	-201
1844	-174
1845	198
1846	59
1847	-9
1848	124
1849	-32
1850	160
1851	-151
1852	81
1853	15
1854	-174
1855	-175
1856	-56
1857	-151
1858	-162
1859	-179
1860	108
1861	-120
1862	230
1863	-141
1864	87
1865	-172
1866	-229
1867	-105
1868	76
1869	-9
1870	-207
1871	62
1872	-92
1873	89
1874	-27
1875	-89
1876	-52
1877	166
1878	-172
1879	-129
1880	-69
1881	198
1882	-130
1883	-178
1884	-20
1885	224
1886	-82
1887	121
1888	98
1889	-133
1890	-103
1891	-72
1892	-119
1893	-55
1894	29
1895	167
1896	180
1897	-122
1898	-160
1899	-217
1900	-118
1901	148
1902	116
1903	226
1904	103
1905	-55
1906	213
1907	147
1908	6
1909	-116
1910	-215
1911	-125
1912	100
1913	115
1914	18
1915	62
1916	49
1917	-135
1918	16
1919	161
1920	151
1921	-83
1922	148
1923	129
1924	109
1925	-108
1926	197
1927	-217
1928	-13
1929	-179
1930	11
1931	224
1932	84
1933	-79
1934	-30
1935	-19
1936	-177
1937	204
1938	-119
1939	195
1940	162
1941	-178
1942	205
1943	-167
1944	-25
1945	194
1946	-88
1947	-145
1948	157
1949	-108
1950	-224
1951	157
1952	-214
1953	212
1954	-183
1955	129
1956	-3
1957	-213
1958	34
1959	173
1960	-149
1961	-63
1962	164
1963	9
1964	83
1965	214
1966	203
1967	-5
1968	-97
1969	153
1970	-139
1971	-10
1972	-69
1973	149
1974	25
1975	-222
1976	218
1977	-110
1978	94
1979	-198
1980	34
1981	228
1982	-120
1983	27
1984	135
1985	-221
1986	108
1987	40
1988	-82
1989	84
1990	-104
1991	-135
1992	-50
1993	72
1994	-173
1995	-12
1996	-50
1997	-207
1998	-49
1999	106
2000	192
2001	-22
2002	19
2003	3
2004	-198
2005	-97
2006	54
2007	-11
2008	212
2009	-212
2010	154
2011	-214
2012	89
2013	-179
2014	-13
2015	67
2016	130
2017	138
2018	-14
2019	109
2020	167
2021	-179
2022	-22
2023	-106
2024	88
2025	227
2026	-113
2027	-24
2028	118
2029	2
2030	-27
2031	174
2032	-142
2033	74
2034	98
2035	65
2036	155
2037	83
2038	198
2039	220
2040	50
2041	165
2042	-67
2043	-173
2044	-16
2045	40
2046	218
2047	117
2048	-223
2049	3
2050	222
2051	55
2052	-127
2053	154
2054	-109
2055	226
2056	-198
2057	-65
2058	-50
2059	99
2060	-50
2061	-172
2062	38
2063	-228
2064	-216
2065	119
2066	-156
2067	-107
2068	81
2069	126
2070	-173
2071	100
2072	43
2073	-107
2074	7
2075	-166
2076	223
2077	128
2078	3
2079	-41
2080	56
2081	71
2082	107
2083	14
2084	148
2085	82
2086	-135
2087	-22
2088	211
2089	219
2090	119
2091	-157
2092	-4
2093	-196
2094	126
2095	-165
2096	-58
2097	111
2098	150
2099	-104
2100	89
2101	28
2102	173
2103	42
2104	1
2105	22
2106	-139
2107	67
2108	103
2109	213
2110	-181
2111	-188
2112	11
2113	-203
2114	78
2115	-77
2116	54
2117	21
2118	-44
2119	-163
2120	213
2121	-73
2122	198
2123	133
2124	50
2125	201
2126	37
2127	-83
2128	160
2129	-119
2130	-183
2131	-74
2132	29
2133	37
2134	-126
2135	-201
2136	155
2137	-187
2138	-126
2139	-183
2140	-19
2141	-110
2142	-47
2143	207
2144	0
2145	158
2146	-206
2147	6
2148	115
2149	-217
2150	-110
2151	3
2152	-206
2153	129
2154	-177
2155	-139
2156	1
2157	-12
2158	-176
2159	47
2160	-198
2161	-153
2162	-221
2163	-24
2164	-184
2165	-90
2166	203
2167	-139
2168	168
2169	-212
2170	-11
2171	210
2172	-68
2173	-226
2174	15
2175	-214
2176	-39
2177	226
2178	148
2179	135
2180	35
2181	-155
2182	184
2183	134
2184	-86
2185	191
2186	169
2187	13
2188	35
2189	194
2190	39
2191	74
2192	-193
2193	200
2194	122
2195	-168
2196	-3
2197	-114
2198	-221
2199	186
2200	-102
2201	94
2202	20
2203	183
2204	118
2205	184
2206	210
2207	-109
2208	-143
2209	-120
2210	-138
2211	-127
2212	41
2213	204
2214	-219
2215	64
2216	-179
2217	189
2218	136
2219	106
2220	-228
2221	-188
2222	-207
2223	-201
2224	-141
2225	111
2226	-16
2227	19
2228	176
2229	-81
2230	163
2231	195
2232	-121
2233	-105
2234	-224
2235	173
2236	-217
2237	203
2238	-154
2239	200
2240	145
2241	225
2242	50
2243	-20
2244	-43
2245	8
2246	-36
2247	219
2248	170
2249	75
2250	158
2251	178
2252	-190
2253	-44
2254	-201
2255	221
2256	-44
2257	-193
2258	-220
2259	26
2260	-230
2261	-6
2262	190
2263	72
2264	-56
2265	-222
2266	-209
2267	-22
2268	-73
2269	92
2270	229
2271	60
2272	-192
2273	63
2274	-171
2275	178
2276	126
2277	160
2278	222
2279	198
2280	-166
2281	-228
2282	-210
2283	133
2284	-41
2285	-203
2286	-85
2287	161
2288	146
2289	196
2290	127
2291	58
2292	83
2293	211
2294	-95
2295	-199
2296	208
2297	-46
2298	140
2299	230
2300	57
2301	105
2302	204
2303	-86
2304	-125
2305	-218
2306	77
2307	-56
2308	5
2309	-215
2310	123
2311	-44
2312	2
2313	218
2314	135
2315	-198
2316	179
2317	-202
2318	17
2319	-72
2320	-199
2321	20
2322	-224
2323	-38
2324	-28
2325	-124
2326	-60
2327	182
2328	-93
2329	-111
2330	-151
2331	208
2332	33
2333	-129
2334	182
2335	-91
2336	47
2337	62
2338	-213
2339	93
2340	148
2341	-10
2342	8
2343	3
2344	-212
2345	-9
2346	226
2347	28
2348	53
2349	33
2350	47
2351	50
2352	-177
2353	175
2354	-193
2355	202
2356	111
2357	-142
2358	-145
2359	95
2360	-18
2361	-79
2362	36
2363	51
2364	187
2365	-210
2366	133
2367	213
2368	-118
2369	181
2370	99
2371	-227
2372	-226
2373	-23
2374	58
2375	-77
2376	192
2377	107
2378	100
2379	40
2380	140
2381	123
2382	-29
2383	-206
2384	-151
2385	-120
2386	12
2387	-227
2388	126
2389	-123
2390	67
2391	118
2392	-228
2393	220
2394	-93
2395	62
2396	82
2397	-28
2398	-219
2399	2
2400	64
2401	222
2402	-73
2403	155
2404	-79
2405	207
2406	-47
2407	129
2408	-107
2409	26
2410	-110
2411	-211
2412	-227
2413	-138
2414	219
2415	-140
2416	76
2417	-40
2418	-53
2419	-133
2420	118
2421	-103
2422	-144
2423	96
2424	-35
2425	-77
2426	48
2427	81
2428	213
2429	215
2430	-81
2431	-148
2432	224
2433	-68
2434	-41
2435	152
2436	-10
2437	-117
2438	218
2439	-202
2440	-134
2441	-108
2442	-153
2443	115
2444	-7
2445	100
2446	115
2447	72
2448	57
2449	196
2450	25
2451	-184
2452	-123
2453	145
2454	171
2455	92
2456	-33
2457	128
2458	-53
2459	51
2460	163
2461	-196
2462	100
2463	38
2464	186
2465	-228
2466	-193
2467	-211
2468	-170
2469	7
2470	61
2471	-48
2472	-96
2473	43
2474	114
2475	-128
2476	-228
2477	-3
2478	218
2479	96
2480	27
2481	-34
2482	15
2483	31
2484	-118
2485	-47
2486	5
2487	78
2488	228
2489	-108
2490	185
2491	-191
2492	31
2493	193
2494	-140
2495	196
2496	164
2497	-73
2498	-63
2499	-144
2500	-38
2501	63
2502	-31
2503	91
2504	-26
2505	43
2506	-48
2507	37
2508	-50
2509	169
2510	-153
2511	-215
2512	214
2513	-150
2514	-48
2515	-27
2516	-164
2517	6
2518	-32
2519	131
2520	-36
2521	186
2522	216
2523	-27
2524	-162
2525	-88
2526	63
2527	210
2528	195
2529	-156
2530	-75
2531	-19
2532	85
2533	-89
2534	-149
2535	-143
2536	189
2537	-114
2538	69
2539	158
2540	-123
2541	-211
2542	167
2543	-151
2544	-102
2545	-220
2546	194
2547	-133
2548	47
2549	-146
2550	133
2551	223
2552	221
2553	212
2554	194
2555	227
2556	-122
2557	-105
2558	130
2559	163
2560	32
2561	-135
2562	-184
2563	130
2564	-191
2565	38
2566	-161
2567	-217
2568	66
2569	165
2570	-165
2571	-211
2572	-117
2573	48
2574	40
2575	-191
2576	-202
2577	70
2578	-44
2579	162
2580	121
2581	55
2582	190
2583	211
2584	127
2585	-94
2586	100
2587	-89
2588	205
2589	38
2590	-156
2591	-109
2592	-9
2593	-46
2594	-119
2595	-111
2596	47
2597	-214
2598	-183
2599	-152
2600	-125
2601	199
2602	19
2603	90
2604	7
2605	32
2606	-101
2607	-15
2608	190
2609	226
2610	145
2611	-204
2612	-115
2613	144
2614	-207
2615	-150
2616	80
2617	145
2618	122
2619	72
2620	-207
2621	-114
2622	-211
2623	-138
2624	-144
2625	6
2626	-106
2627	205
2628	-203
2629	170
2630	215
2631	13
2632	223
2633	-55
2634	-153
2635	45
2636	60
2637	-229
2638	73
2639	-157
2640	-134
2641	-48
2642	-74
2643	164
2644	-35
2645	-9
2646	-66
2647	127
2648	-64
2649	189
2650	61
2651	-104
2652	-87
2653	-138
2654	197
2655	-222
2656	50
2657	-148
2658	57
2659	164
2660	3
2661	175
2662	99
2663	-19
2664	11
2665	-97
2666	99
2667	-206
2668	226
2669	50
2670	115
2671	152
2672	-2
2673	-178
2674	3
2675	186
2676	208
2677	124
2678	145
2679	-61
2680	-121
2681	-53
2682	188
2683	-65
2684	168
2685	-159
2686	156
2687	42
2688	57
2689	23
2690	-123
2691	25
2692	-146
2693	222
2694	198
2695	193
2696	-36
2697	-187
2698	72
2699	-116
2700	111
2701	-94
2702	30
2703	-133
2704	75
2705	62
2706	92
2707	-177
2708	-154
2709	-212
2710	-192
2711	-141
2712	-128
2713	25
2714	-184
2715	108
2716	215
2717	200
2718	224
2719	-110
2720	-217
2721	173
