t	S
1038	98
1039	-37
1040	-49
1041	-201
1042	151
1043	226
1044	-18
1045	100
1046	-100
1047	120
1048	182
1049	-209
1050	104
1051	-196
1052	-22
1053	139
1054	64
1055	155
1056	-19
1057	-23
1058	200
1059	98
1060	19
1061	96
1062	-217
1063	47
1064	27
1065	225
1066	-36
1067	-101
1068	-48
1069	8
1070	-214
1071	108
1072	6
1073	-29
1074	65
1075	-73
1076	177
1077	-182
1078	223
1079	224
1080	-146
1081	-174
1082	-82
1083	-94
1084	25
1085	-129
1086	-209
1087	-221
1088	167
1089	-15
1090	229
1091	-68
1092	-154
1093	165
1094	-197
1095	170
1096	-91
1097	58
1098	-196
1099	-192
1100	140
1101	179
1102	89
1103	-193
1104	59
1105	-217
1106	137
1107	-172
1108	-135
1109	-15
1110	-123
1111	-183
1112	-229
1113	81
1114	198
1115	191
1116	43
1117	-207
1118	27
1119	-142
1120	88
1121	15
1122	-137
1123	153
1124	-144
1125	6
1126	162
1127	-226
1128	194
1129	200
1130	-4
1131	57
1132	-17
1133	74
1134	-42
1135	-12
1136	206
1137	7
1138	-184
1139	-98
1140	112
1141	228
1142	75
1143	-136
1144	-84
1145	-194
1146	36
1147	117
1148	-204
1149	-5
1150	131
1151	92
1152	56
1153	-76
1154	-204
1155	30
1156	171
1157	-131
1158	210
1159	-88
1160	-106
1161	142
1162	-109
1163	-164
1164	-184
1165	86
1166	222
1167	121
1168	136
1169	37
1170	-93
1171	104
1172	88
1173	-83
1174	127
1175	-186
1176	21
1177	69
1178	-188
1179	-173
1180	225
1181	-95
1182	-224
1183	158
1184	126
1185	-24
1186	196
1187	14
1188	-117
1189	72
1190	-157
1191	-121
1192	-121
1193	193
1194	230
1195	-54
1196	-32
1197	-79
1198	77
1199	46
1200	-172
1201	-53
1202	-129
1203	152
1204	-14
1205	22
1206	-163
1207	-97
1208	-199
1209	-8
1210	0
1211	22
1212	49
1213	37
1214	227
1215	224
1216	53
1217	-129
1218	-114
1219	-39
1220	4
1221	189
1222	10
1223	-138
1224	-87
1225	65
1226	-212
1227	147
1228	-144
1229	-2
1230	-55
1231	93
1232	-44
1233	-26
1234	-103
1235	-192
1236	-111
1237	-167
1238	-78
1239	119
1240	118
1241	-226
1242	-23
1243	-75
1244	42
1245	208
1246	-43
1247	31
1248	177
1249	201
1250	-169
1251	51
1252	-19
1253	186
1254	-161
1255	-169
1256	51
1257	48
1258	-28
1259	-89
1260	-108
1261	230
1262	-104
1263	184
1264	-61
1265	-113
1266	164
1267	181
1268	-197
1269	-188
1270	-72
1271	169
1272	114
1273	201
1274	207
1275	-103
1276	168
1277	146
1278	-122
1279	183
1280	-226
1281	-174
1282	114
1283	-111
1284	-140
1285	-98
1286	-172
1287	124
1288	89
1289	-100
1290	-178
1291	-55
1292	20
1293	-98
1294	-136
1295	-29
1296	-23
1297	-67
1298	-67
1299	68
1300	-32
1301	111
1302	-218
1303	228
1304	-33
1305	9
1306	-147
1307	159
1308	-100
1309	-71
1310	-158
1311	-105
1312	-65
1313	-213
1314	206
1315	-59
1316	-220
1317	-230
1318	-49
1319	-115
1320	159
1321	-102
1322	145
1323	-79
1324	-20
1325	-165
1326	191
1327	-157
1328	123
1329	-181
1330	73
1331	-141
1332	-119
1333	145
1334	-219
1335	191
1336	-22
1337	45
1338	36
1339	198
1340	204
1341	112
1342	-176
1343	-230
1344	-170
1345	102
1346	72
1347	-220
1348	-222
1349	-211
1350	-99
1351	205
1352	-142
1353	84
1354	25
1355	106
1356	131
1357	-153
1358	-122
1359	66
1360	117
1361	158
1362	-216
1363	-105
1364	134
1365	123
1366	-213
1367	188
1368	-18
1369	-197
1370	177
1371	-53
1372	-101
1373	34
1374	226
1375	-139
1376	-117
1377	-140
1378	63
1379	-78
1380	-80
1381	152
1382	-112
1383	73
1384	-36
1385	161
1386	73
1387	189
1388	-53
1389	-66
1390	217
1391	212
1392	-187
1393	213
1394	195
1395	-200
1396	-73
1397	203
1398	-18
1399	-10
1400	-177
1401	101
1402	-56
1403	77
1404	153
1405	221
1406	-21
1407	213
1408	76
1409	82
1410	55
1411	-218
1412	-104
1413	126
1414	96
1415	-152
1416	208
1417	94
1418	4
1419	-47
1420	-184
1421	166
1422	173
1423	209
1424	6
1425	-88
1426	-156
1427	-25
1428	-25
1429	-107
1430	73
1431	206
1432	-7
1433	-153
1434	-183
1435	-95
1436	-141
1437	-63
1438	23
1439	82
1440	-15
1441	171
1442	92
1443	-102
1444	-79
1445	59
1446	222
1447	-77
1448	-170
1449	70
1450	172
1451	-162
1452	118
1453	-179
1454	81
1455	198
1456	-229
1457	-19
1458	-56
1459	-22
1460	101
1461	63
1462	-184
1463	165
1464	-226
1465	125
1466	174
1467	160
1468	113
1469	-110
1470	-4
1471	151
1472	-56
1473	64
1474	-76
1475	65
1476	-76
1477	-32
1478	-24
1479	-1
1480	5
1481	-14
1482	-128
1483	189
1484	148
1485	26
1486	-201
1487	-165
1488	-158
1489	131
1490	-143
1491	75
1492	101
1493	-133
1494	-6
1495	-114
1496	78
1497	-179
1498	-118
1499	-87
1500	217
1501	40
1502	-148
1503	-151
1504	-79
1505	185
1506	-103
1507	51
1508	-56
1509	-74
1510	-140
1511	39
1512	-204
1513	63
1514	-208
1515	196
1516	-78
1517	113
1518	202
1519	161
1520	218
1521	50
1522	153
1523	125
1524	16
1525	16
1526	190
1527	-35
1528	12
1529	156
1530	104
1531	177
1532	-221
1533	-202
1534	-106
1535	-156
1536	-5
1537	-208
1538	136
1539	82
1540	-82
1541	69
1542	-118
1543	-78
1544	-220
1545	210
1546	61
1547	-144
1548	155
1549	226
1550	-76
1551	181
1552	45
1553	-120
1554	129
1555	149
1556	70
1557	29
1558	124
1559	120
1560	-146
1561	-175
1562	-22
1563	100
1564	-19
1565	20
1566	-183
1567	-199
1568	78
1569	-53
1570	-141
1571	28
1572	-156
1573	-87
1574	-17
1575	157
1576	-121
1577	30
1578	28
1579	106
1580	180
1581	-190
1582	23
1583	-85
1584	28
1585	168
1586	149
1587	-38
1588	67
1589	134
1590	-115
1591	-102
1592	-175
1593	-122
1594	-160
1595	-201
1596	-12
1597	-81
1598	127
1599	-98
1600	172
1601	186
1602	29
1603	59
1604	118
1605	103
1606	-116
1607	15
1608	182
1609	2
1610	4
1611	-139
1612	222
1613	216
1614	31
1615	-219
1616	135
1617	154
1618	8
1619	46
1620	-41
1621	34
1622	-21
1623	-212
1624	168
1625	21
1626	49
1627	-222
1628	-60
1629	-157
1630	103
1631	34
1632	117
1633	-17
1634	-149
1635	-93
1636	-205
1637	112
1638	213
1639	-191
1640	-205
1641	43
1642	43
1643	179
1644	-163
1645	-197
1646	-218
1647	-89
1648	111
1649	-199
1650	-101
1651	-187
1652	177
1653	45
1654	-212
1655	184
1656	-198
1657	-114
1658	62
1659	99
1660	-107
1661	86
1662	146
1663	95
1664	-171
1665	-167
1666	100
1667	35
1668	-34
1669	-11
1670	-228
1671	124
1672	38
1673	-56
1674	-15
1675	-17
1676	-51
1677	206
1678	-137
1679	-214
1680	-23
1681	38
1682	-104
1683	122
1684	59
1685	-75
1686	-36
1687	139
1688	5
1689	-174
1690	-175
1691	-86
1692	98
1693	22
1694	-51
1695	-148
1696	-169
1697	150
1698	-157
1699	55
1700	-8
1701	-151
1702	-66
1703	-221
1704	71
1705	-143
1706	164
1707	-6
1708	-35
1709	124
1710	147
1711	176
1712	183
1713	101
1714	227
1715	-82
1716	130
1717	3
1718	10
1719	-187
1720	214
1721	34
1722	68
1723	-167
1724	115
1725	-123
1726	-208
1727	171
1728	-128
1729	-58
1730	184
1731	-229
1732	119
1733	-125
1734	-49
1735	-65
1736	85
1737	-160
1738	-107
1739	-32
1740	168
1741	153
1742	43
1743	-206
1744	66
1745	25
1746	-103
1747	207
1748	195
1749	-130
1750	-96
1751	160
1752	52
1753	-98
1754	147
1755	130
1756	-168
1757	215
1758	-20
1759	17
1760	196
1761	165
1762	70
1763	-40
1764	99
1765	-33
1766	103
1767	208
1768	-224
1769	84
1770	-8
1771	207
1772	-139
1773	-69
1774	-156
1775	42
1776	44
1777	4
1778	145
1779	-200
1780	-86
1781	-182
1782	-117
1783	49
1784	23
1785	148
1786	30
1787	98
1788	-164
1789	-99
1790	80
1791	53
1792	-103
1793	52
1794	-199
1795	-110
1796	128
1797	123
1798	-5
1799	-53
1800	-83
1801	-179
1802	-161
1803	-15
1804	10
1805	1
1806	-5
1807	15
1808	-99
1809	-130
1810	87
1811	222
1812	-108
1813	-127
1814	-65
1815	-179
1816	113
1817	143
1818	11
1819	-105
1820	45
1821	70
1822	24
1823	79
1824	-116
1825	150
1826	-204
1827	151
1828	111
1829	-212
1830	-106
1831	-76
1832	-62
1833	193
1834	182
1835	210
1836	-98
1837	-180
1838	215
1839	148
1840	-51
1841	197
1842	46
1843	-117
1844	77
1845	191
1846	-128
1847	-88
1848	127
1849	-95
1850	62
1851	-190
1852	-77
1853	-19
1854	190
1855	72
1856	-110
1857	123
1858	127
1859	-63
1860	57
1861	157
1862	212
1863	180
1864	60
1865	48
1866	-5
1867	145
1868	217
1869	13
1870	158
1871	77
1872	-161
1873	-7
1874	-166
1875	187
1876	-162
1877	54
1878	-111
1879	-157
1880	-78
1881	-145
1882	-178
1883	117
1884	-226
1885	187
1886	-31
1887	-50
1888	-208
1889	6
1890	-55
1891	65
1892	124
1893	40
1894	125
1895	29
1896	126
1897	80
1898	-65
1899	-75
1900	132
1901	146
1902	220
1903	95
1904	228
1905	16
1906	99
1907	30
1908	-221
1909	-223
1910	-149
1911	75
1912	-136
1913	39
1914	79
1915	-148
1916	226
1917	-62
1918	63
1919	-198
1920	114
1921	94
1922	-203
1923	192
1924	102
1925	-20
1926	-47
1927	195
1928	165
1929	188
1930	136
1931	150
1932	113
1933	-103
1934	85
1935	-44
1936	-149
1937	-136
1938	66
1939	215
1940	-230
1941	182
1942	-212
1943	-37
1944	98
1945	19
1946	-110
1947	-129
1948	49
1949	-52
1950	-50
1951	-226
1952	228
1953	-167
1954	148
1955	74
1956	72
1957	-126
1958	-36
1959	-201
1960	73
1961	-91
1962	-144
1963	6
1964	60
1965	-219
1966	102
1967	127
1968	-87
1969	82
1970	153
1971	-39
1972	168
1973	103
1974	-196
1975	-134
1976	107
1977	135
1978	-152
1979	116
1980	227
1981	-227
1982	-67
1983	195
1984	185
1985	-121
1986	88
1987	-120
1988	99
1989	-127
1990	-156
1991	-74
1992	166
1993	-10
1994	-213
1995	-89
1996	144
1997	96
1998	98
1999	-149
2000	106
2001	173
2002	42
2003	-162
2004	-161
2005	-154
2006	39
2007	20
2008	-206
2009	83
2010	174
2011	221
2012	53
2013	-34
2014	86
2015	-100
2016	178
2017	150
2018	-124
2019	-167
2020	127
2021	-4
2022	58
2023	-63
2024	201
2025	-33
2026	-220
2027	141
2028	143
2029	-142
2030	105
2031	-68
2032	-15
2033	215
2034	124
2035	170
2036	-160
2037	74
2038	-176
2039	-24
2040	-15
2041	27
2042	-86
2043	90
2044	-142
2045	-126
2046	-204
2047	193
2048	-6
2049	214
2050	192
2051	-183
2052	129
2053	227
2054	143
2055	-56
2056	41
2057	-204
2058	-50
2059	-213
2060	12
2061	-174
2062	199
2063	-99
2064	-68
2065	-64
2066	-119
2067	-191
2068	-62
2069	-72
2070	-194
2071	-182
2072	201
2073	-228
2074	193
2075	107
2076	109
2077	198
2078	67
2079	132
2080	-148
2081	51
2082	46
2083	-95
2084	49
2085	37
2086	137
2087	93
2088	230
2089	-133
2090	-149
2091	74
2092	161
2093	185
2094	99
2095	18
2096	-182
2097	136
2098	189
2099	-142
2100	-115
2101	148
2102	-90
2103	-61
2104	-69
2105	-100
2106	-92
2107	-120
2108	116
2109	67
2110	9
2111	4
2112	86
2113	212
2114	31
2115	-6
2116	172
2117	-78
2118	-151
2119	-78
2120	184
2121	31
2122	160
2123	186
2124	137
2125	-32
2126	-65
2127	-112
2128	112
2129	73
2130	-47
2131	142
2132	-33
2133	-72
2134	-179
2135	-70
2136	-55
2137	-41
2138	-40
2139	165
2140	180
2141	170
2142	-9
2143	-32
2144	53
2145	19
2146	185
2147	179
2148	131
2149	-34
2150	230
2151	117
2152	156
2153	-46
2154	89
2155	79
2156	189
2157	23
2158	-154
2159	51
2160	212
2161	-195
2162	-13
2163	61
2164	7
2165	-70
2166	-49
2167	34
2168	-129
2169	158
2170	32
2171	78
2172	175
2173	-115
2174	192
2175	201
2176	-172
2177	8
2178	-28
2179	-65
2180	18
2181	-198
2182	46
2183	10
2184	229
2185	-98
2186	-101
2187	-148
2188	55
2189	-118
2190	-93
2191	-217
2192	-207
2193	37
2194	-1
2195	149
2196	-107
2197	-71
2198	-126
2199	-167
2200	174
2201	-127
2202	-40
2203	162
2204	-52
2205	-178
2206	-170
2207	-148
2208	-151
2209	109
2210	135
2211	71
2212	-125
2213	-80
2214	-225
2215	-102
2216	35
2217	198
2218	-137
2219	27
2220	230
2221	-191
2222	207
2223	-171
2224	-89
2225	-124
2226	198
2227	-167
2228	-149
2229	-45
2230	-217
2231	-187
2232	43
2233	-12
2234	82
2235	210
2236	111
2237	-5
2238	-165
2239	69
2240	29
2241	75
2242	51
2243	67
2244	-160
2245	-7
2246	-45
2247	-126
2248	-183
2249	2
2250	-117
2251	-213
2252	-228
2253	169
2254	-223
2255	-52
2256	182
2257	130
2258	181
2259	65
2260	191
2261	-14
2262	9
2263	207
2264	-128
2265	-41
2266	37
2267	-170
2268	132
2269	-43
2270	-60
2271	-38
2272	-70
2273	80
2274	-37
2275	-208
2276	217
2277	-177
2278	-155
2279	-217
2280	112
2281	-229
2282	212
2283	26
2284	103
2285	-5
2286	143
2287	-102
2288	61
2289	-211
2290	53
2291	-66
2292	166
2293	94
2294	-149
2295	224
2296	34
2297	-47
2298	58
2299	-218
2300	-166
2301	153
2302	-164
2303	-227
2304	-187
2305	166
2306	-8
2307	-192
2308	-174
2309	-215
2310	-179
2311	75
2312	-19
2313	-37
2314	60
2315	44
2316	-127
2317	-49
2318	-101
2319	-81
2320	-176
2321	-110
2322	225
2323	188
2324	184
2325	88
2326	8
2327	168
2328	177
2329	137
2330	-141
2331	2
2332	-226
2333	-142
2334	76
2335	-136
2336	-189
2337	-103
2338	-148
2339	56
2340	-80
2341	-179
2342	-32
2343	-142
2344	-144
2345	115
2346	-114
2347	76
2348	-94
2349	-126
2350	203
2351	-25
2352	-154
2353	-108
2354	93
2355	222
2356	-189
2357	58
2358	-226
2359	-57
2360	187
2361	226
2362	-59
2363	-186
2364	172
2365	71
2366	52
2367	-140
2368	-203
2369	103
2370	207
2371	-42
2372	160
2373	-148
2374	-156
2375	-142
2376	200
2377	-216
2378	228
2379	74
2380	48
2381	-91
2382	12
2383	-105
2384	-209
2385	-51
2386	128
2387	-160
2388	-70
2389	91
2390	-90
2391	84
2392	159
2393	-170
2394	118
2395	54
2396	-41
2397	-100
2398	218
2399	-207
2400	-191
2401	85
2402	-13
2403	-119
2404	-154
2405	-135
2406	-116
2407	-92
2408	215
2409	92
2410	-5
2411	120
2412	-14
2413	24
2414	18
2415	182
2416	115
2417	40
2418	-182
2419	216
2420	-177
2421	-175
2422	-107
2423	-206
2424	-88
2425	-95
2426	-125
2427	15
2428	46
2429	166
2430	121
2431	158
2432	-25
2433	105
2434	176
2435	-32
2436	169
2437	-16
2438	4
2439	-117
2440	212
2441	36
2442	-165
2443	-182
2444	119
2445	156
2446	-228
2447	-88
2448	-176
2449	-127
2450	163
2451	-157
2452	-215
2453	-111
2454	203
2455	219
2456	-181
2457	60
2458	219
2459	115
2460	-14
2461	-76
2462	-195
2463	-112
2464	-148
2465	216
2466	94
2467	-20
2468	92
2469	225
2470	-198
2471	16
2472	-154
2473	-172
2474	-171
2475	225
2476	77
2477	23
2478	-38
2479	46
2480	217
2481	194
2482	152
2483	152
2484	66
2485	72
2486	-158
2487	-72
2488	-223
2489	68
2490	-90
2491	164
2492	170
2493	91
2494	-40
2495	19
2496	193
2497	-90
2498	140
2499	-149
2500	9
2501	-230
2502	-196
2503	-199
2504	65
2505	209
2506	133
2507	141
2508	-34
2509	38
2510	-73
2511	-129
2512	-215
2513	-55
2514	-105
2515	-86
2516	-82
2517	-85
2518	94
2519	133
2520	-17
2521	-149
2522	-145
2523	208
2524	68
2525	-130
2526	-97
2527	222
2528	-22
2529	20
2530	14
2531	126
2532	-175
2533	-126
2534	78
2535	60
2536	109
2537	-41
2538	89
2539	202
2540	-82
2541	198
2542	-173
2543	-175
2544	-22
2545	-213
2546	-67
2547	-12
2548	-23
2549	-219
2550	132
2551	-58
2552	198
2553	49
2554	-32
2555	85
2556	-172
2557	108
2558	-25
2559	103
2560	-81
2561	219
2562	-1
2563	-118
2564	104
2565	112
2566	219
2567	19
2568	-16
2569	26
2570	107
2571	14
2572	-35
2573	188
2574	195
2575	-107
2576	99
2577	-59
2578	63
2579	162
2580	-118
2581	-138
2582	57
2583	-76
2584	-159
2585	-16
2586	-213
2587	174
2588	-143
2589	-12
2590	50
2591	143
2592	-73
2593	-10
2594	224
2595	-196
2596	-85
2597	220
2598	170
2599	-115
2600	-104
2601	169
2602	-123
2603	125
2604	-154
2605	-167
2606	192
2607	221
2608	-118
2609	-155
2610	52
2611	211
2612	-123
2613	216
2614	50
2615	-83
2616	198
2617	-83
2618	-130
2619	-58
2620	-70
2621	-125
2622	-178
2623	-60
2624	-208
2625	122
2626	-117
2627	137
2628	146
2629	194
2630	30
2631	-97
2632	201
2633	161
2634	144
2635	-148
2636	-97
2637	-42
2638	-79
2639	63
2640	196
2641	-93
2642	144
2643	134
2644	15
2645	107
2646	57
2647	116
2648	-169
2649	-141
2650	-82
2651	-105
2652	131
2653	-77
2654	21
2655	-144
2656	39
2657	-92
2658	-108
2659	111
2660	-98
2661	-91
2662	198
2663	175
2664	77
2665	-70
2666	-43
2667	-90
2668	-75
2669	-32
2670	-79
2671	-116
2672	143
2673	44
2674	210
2675	-26
2676	-174
2677	182
2678	-135
2679	-11
2680	140
2681	-57
2682	0
2683	-105
2684	-218
2685	-184
2686	-69
2687	7
2688	-84
2689	-216
2690	180
2691	-178
2692	60
2693	205
2694	65
2695	-31
2696	-195
2697	177
2698	151
2699	172
2700	47
2701	155
2702	-133
2703	71
2704	11
2705	172
2706	-155
2707	200
2708	126
2709	-107
2710	60
2711	93
2712	-168
2713	-175
2714	114
2715	-198
2716	-172
2717	-16
2718	-215
2719	-83
2720	228
2721	97
2722	129
