t	S
1289	49
1290	77
1291	203
1292	-149
1293	217
1294	209
1295	-119
1296	89
1297	-113
1298	-191
1299	131
1300	19
1301	69
1302	12
1303	-144
1304	-8
1305	-37
1306	106
1307	115
1308	-201
1309	-113
1310	59
1311	69
1312	-61
1313	97
1314	192
1315	23
1316	82
1317	106
1318	-57
1319	141
1320	-10
1321	-105
1322	193
1323	-38
1324	-98
1325	104
1326	177
1327	128
1328	-171
1329	-63
1330	145
1331	220
1332	-196
1333	230
1334	-132
1335	7
1336	78
1337	-107
1338	-163
1339	-187
1340	168
1341	-11
1342	-230
1343	-120
1344	-166
1345	-126
1346	138
1347	77
1348	44
1349	-17
1350	-63
1351	-12
1352	-187
1353	-81
1354	211
1355	-14
1356	193
1357	-186
1358	205
1359	101
1360	-102
1361	223
1362	-108
1363	-4
1364	94
1365	-173
1366	-163
1367	-48
1368	-168
1369	-16
1370	-12
1371	-118
1372	-184
1373	-113
1374	14
1375	220
1376	170
1377	67
1378	-13
1379	-6
1380	184
1381	-60
1382	67
1383	230
1384	-13
1385	-79
1386	0
1387	27
1388	111
1389	198
1390	-192
1391	-122
1392	-92
1393	75
1394	-23
1395	41
1396	-226
1397	-209
1398	-121
1399	191
1400	193
1401	114
1402	-166
1403	197
1404	61
1405	32
1406	-144
1407	-75
1408	-74
1409	55
1410	-182
1411	22
1412	51
1413	-223
1414	204
1415	27
1416	-22
1417	159
1418	26
1419	138
1420	-193
1421	-194
1422	-210
1423	-173
1424	198
1425	-39
1426	108
1427	-140
1428	200
1429	63
1430	-128
1431	-77
1432	4
1433	-112
1434	-96
1435	-127
1436	-14
1437	0
1438	-102
1439	-17
1440	-203
1441	174
1442	-84
1443	23
1444	-197
1445	-77
1446	-178
1447	19
1448	203
1449	147
1450	-35
1451	-56
1452	63
1453	-19
1454	125
1455	-10
1456	-32
1457	1
1458	155
1459	-178
1460	-104
1461	198
1462	-89
1463	34
1464	211
1465	126
1466	-44
1467	-189
1468	42
1469	-59
1470	1
1471	-137
1472	-164
1473	104
1474	111
1475	-52
1476	133
1477	-130
1478	73
1479	-74
1480	-64
1481	149
1482	91
1483	-219
1484	176
1485	-76
1486	137
1487	-154
1488	-23
1489	-124
1490	-30
1491	-59
1492	30
1493	163
1494	-195
1495	-27
1496	-116
1497	-124
1498	136
1499	-160
1500	118
1501	37
1502	203
1503	149
1504	82
1505	-153
1506	35
1507	-124
1508	-94
1509	-1
1510	-8
1511	37
1512	-58
1513	96
1514	-217
1515	-118
1516	-188
1517	104
1518	-18
1519	-107
1520	-82
1521	130
1522	114
1523	53
1524	-154
1525	-89
1526	37
1527	-184
1528	189
1529	81
1530	56
1531	128
1532	31
1533	-99
1534	-204
1535	-54
1536	23
1537	43
1538	-165
1539	101
1540	114
1541	-227
1542	-175
1543	-57
1544	152
1545	-52
1546	91
1547	49
1548	-210
1549	-228
1550	81
1551	-147
1552	91
1553	54
1554	53
1555	209
1556	-226
1557	116
1558	-51
1559	-127
1560	16
1561	156
1562	212
1563	159
1564	206
1565	-37
1566	12
1567	-105
1568	140
1569	-230
1570	110
1571	128
1572	-100
1573	74
1574	35
1575	207
1576	74
1577	198
1578	-41
1579	48
1580	-39
1581	-226
1582	-35
1583	-182
1584	-35
1585	-147
1586	114
1587	-178
1588	225
1589	182
1590	137
1591	38
1592	-65
1593	136
1594	-142
1595	1
1596	-123
1597	144
1598	110
1599	-129
1600	127
1601	-13
1602	229
1603	-136
1604	108
1605	8
1606	8
1607	-120
1608	90
1609	-62
1610	-38
1611	65
1612	-43
1613	-14
1614	204
1615	163
1616	-103
1617	-31
1618	-71
1619	-12
1620	-161
1621	-29
1622	178
1623	25
1624	31
1625	183
1626	184
1627	-25
1628	183
1629	203
1630	155
1631	180
1632	224
1633	197
1634	28
1635	-176
1636	190
1637	-189
1638	4
1639	-76
1640	-60
1641	-45
1642	-77
1643	165
1644	-87
1645	-151
1646	-18
1647	-209
1648	-218
1649	53
1650	121
1651	158
1652	-67
1653	-196
1654	-210
1655	120
1656	128
1657	-140
1658	-217
1659	81
1660	-44
1661	173
1662	14
1663	136
1664	-141
1665	-219
1666	-205
1667	103
1668	-64
1669	114
1670	-8
1671	51
1672	-132
1673	174
1674	66
1675	218
1676	-149
1677	-53
1678	40
1679	197
1680	-18
1681	-34
1682	150
1683	-96
1684	-172
1685	-109
1686	150
1687	-10
1688	107
1689	-90
1690	-54
1691	82
1692	-119
1693	96
1694	-188
1695	217
1696	134
1697	43
1698	-206
1699	72
1700	-230
1701	-67
1702	184
1703	-80
1704	96
1705	167
1706	15
1707	-79
1708	-116
1709	-140
1710	-187
1711	-222
1712	-18
1713	188
1714	220
1715	-17
1716	155
1717	64
1718	-147
1719	32
1720	38
1721	-203
1722	228
1723	183
1724	-108
1725	166
1726	184
1727	-225
1728	47
1729	143
1730	-158
1731	-44
1732	210
1733	-101
1734	-29
1735	92
1736	-230
1737	-156
1738	-190
1739	151
1740	-32
1741	-195
1742	162
1743	-167
1744	-91
1745	-41
1746	-191
1747	-203
1748	-194
1749	54
1750	-148
1751	230
1752	119
1753	33
1754	-89
1755	154
1756	-181
1757	-147
1758	25
1759	30
1760	208
1761	-25
1762	-68
1763	230
1764	197
1765	117
1766	-214
1767	-75
1768	-26
1769	-164
1770	-85
1771	-76
1772	-93
1773	7
1774	-90
1775	-146
1776	188
1777	-158
1778	-222
1779	-38
1780	-87
1781	-76
1782	-97
1783	18
1784	-108
1785	120
1786	-139
1787	174
1788	-29
1789	184
1790	147
1791	-52
1792	-179
1793	-109
1794	139
1795	211
1796	-33
1797	31
1798	-200
1799	-56
1800	-117
1801	-185
1802	-188
1803	-32
1804	228
1805	145
1806	89
1807	-183
1808	55
1809	-30
1810	-166
1811	89
1812	-222
1813	21
1814	-97
1815	-190
1816	199
1817	-115
1818	-119
1819	21
1820	84
1821	-201
1822	185
1823	131
1824	213
1825	0
1826	-51
1827	209
1828	183
1829	-30
1830	-68
1831	-186
1832	37
1833	-151
1834	95
1835	37
1836	19
1837	138
1838	-91
1839	121
1840	-227
1841	13
1842	9
1843	7
1844	13
1845	-143
1846	-52
1847	110
1848	109
1849	-127
1850	220
1851	164
1852	65
1853	-198
1854	-183
1855	-109
1856	-47
1857	-85
1858	-166
1859	-162
1860	-95
1861	-23
1862	-156
1863	11
1864	195
1865	-103
1866	-96
1867	-3
1868	-52
1869	205
1870	146
1871	-203
1872	-171
1873	54
1874	217
1875	46
1876	-68
1877	-36
1878	-30
1879	-174
1880	-207
1881	-78
1882	109
1883	122
1884	100
1885	-123
1886	-93
1887	2
1888	176
1889	94
1890	69
1891	90
1892	128
1893	91
1894	-110
1895	-128
1896	-124
1897	-166
1898	-197
1899	219
1900	-142
1901	3
1902	-48
1903	142
1904	-128
1905	-189
1906	-62
1907	217
1908	-48
1909	170
1910	166
1911	-126
1912	22
1913	-151
1914	226
1915	228
1916	-198
1917	-186
1918	104
1919	-30
1920	202
1921	29
1922	101
1923	-91
1924	-14
1925	-186
1926	-227
1927	-6
1928	172
1929	-207
1930	103
1931	-152
1932	-104
1933	66
1934	42
1935	-104
1936	40
1937	175
1938	56
1939	3
1940	32
1941	17
1942	-213
1943	94
1944	202
1945	88
1946	-24
1947	-189
1948	3
1949	-123
1950	39
1951	-115
1952	196
1953	-46
1954	-101
1955	-209
1956	-8
1957	62
1958	107
1959	81
1960	36
1961	-25
1962	166
1963	225
1964	33
1965	167
1966	-113
1967	-152
1968	161
1969	-139
1970	1
1971	-153
1972	0
1973	-15
1974	81
1975	136
1976	171
1977	103
1978	39
1979	140
1980	-199
1981	-116
1982	33
1983	26
1984	12
1985	63
1986	-181
1987	212
1988	-4
1989	-106
1990	23
1991	15
1992	41
1993	126
1994	197
1995	164
1996	-180
1997	208
1998	139
1999	44
2000	-43
2001	-204
2002	-174
2003	25
2004	-222
2005	168
2006	-105
2007	19
2008	227
2009	-70
2010	16
2011	138
2012	-225
2013	-135
2014	151
2015	24
2016	-185
2017	-112
2018	-54
2019	-30
2020	25
2021	223
2022	95
2023	65
2024	-26
2025	-130
2026	-175
2027	-195
2028	-200
2029	-173
2030	-70
2031	-154
2032	-226
2033	-1
2034	212
2035	-148
2036	-91
2037	-65
2038	118
2039	127
2040	77
2041	-62
2042	135
2043	-126
2044	-170
2045	-17
2046	168
2047	207
2048	-47
2049	167
2050	-49
2051	-228
2052	-142
2053	3
2054	-150
2055	-190
2056	-157
2057	-129
2058	-99
2059	-203
2060	57
2061	-148
2062	71
2063	-58
2064	-166
2065	128
2066	71
2067	-57
2068	22
2069	-20
2070	169
2071	143
2072	98
2073	191
2074	116
2075	-50
2076	-156
2077	-220
2078	-224
2079	-82
2080	-17
2081	-216
2082	7
2083	187
2084	149
2085	-62
2086	101
2087	169
2088	-115
2089	85
2090	106
2091	147
2092	-75
2093	-31
2094	-98
2095	2
2096	183
2097	-90
2098	69
2099	99
2100	149
2101	-207
2102	34
2103	-70
2104	-204
2105	-122
2106	101
2107	66
2108	-54
2109	-64
2110	61
2111	73
2112	193
2113	81
2114	25
2115	-113
2116	53
2117	-116
2118	57
2119	-67
2120	-115
2121	-208
2122	172
2123	-64
2124	-60
2125	-97
2126	100
2127	-65
2128	120
2129	-225
2130	-226
2131	8
2132	-37
2133	150
2134	102
2135	133
2136	3
2137	-224
2138	-62
2139	-224
2140	-64
2141	-31
2142	18
2143	176
2144	-43
2145	-79
2146	200
2147	-140
2148	-100
2149	144
2150	-155
2151	170
2152	210
2153	-150
2154	52
2155	0
2156	174
2157	-190
2158	49
2159	154
2160	105
2161	128
2162	217
2163	62
2164	14
2165	106
2166	128
2167	-17
2168	76
2169	-83
2170	41
2171	-144
2172	162
2173	-212
2174	-184
2175	220
2176	-195
2177	-15
2178	-159
2179	-119
2180	207
2181	119
2182	222
2183	82
2184	-114
2185	0
2186	-18
2187	-114
2188	-37
2189	-51
2190	-117
2191	-188
2192	-119
2193	216
2194	-24
2195	165
2196	-130
2197	-161
2198	-3
2199	219
2200	48
2201	224
2202	-28
2203	-183
2204	114
2205	19
2206	30
2207	-116
2208	-33
2209	126
2210	-105
2211	108
2212	49
2213	84
2214	-230
2215	94
2216	160
2217	-91
2218	-230
2219	-79
2220	-44
2221	115
2222	228
2223	186
2224	-122
2225	136
2226	-35
2227	-61
2228	-229
2229	0
2230	-36
2231	-110
2232	65
2233	-99
2234	-123
2235	23
2236	1
2237	201
2238	135
2239	211
2240	-129
2241	-155
2242	195
2243	-75
2244	11
2245	154
2246	108
2247	-69
2248	226
2249	86
2250	-142
2251	-52
2252	-79
2253	110
2254	36
2255	-160
2256	73
2257	-102
2258	-89
2259	217
2260	-88
2261	-225
2262	81
2263	26
2264	92
2265	136
2266	3
2267	7
2268	-20
2269	-13
2270	84
2271	62
2272	-155
2273	173
2274	209
2275	104
2276	-115
2277	80
2278	8
2279	126
2280	169
2281	-65
2282	36
2283	195
2284	72
2285	-203
2286	68
2287	-186
2288	69
2289	-196
2290	163
2291	27
2292	130
2293	187
2294	59
2295	79
2296	75
2297	-204
2298	-136
2299	-220
2300	-185
2301	49
2302	-221
2303	-70
2304	-214
2305	181
2306	58
2307	-13
2308	85
2309	40
2310	-89
2311	37
2312	25
2313	225
2314	-180
2315	70
2316	-26
2317	-8
2318	130
2319	-44
2320	-184
2321	-164
2322	8
2323	-156
2324	-32
2325	-48
2326	-156
2327	37
2328	-14
2329	57
2330	-46
2331	-38
2332	103
2333	-7
2334	109
2335	-80
2336	115
2337	-219
2338	43
2339	-138
2340	121
2341	-176
2342	136
2343	69
2344	156
2345	16
2346	-194
2347	-193
2348	-107
2349	74
2350	-137
2351	-55
2352	45
2353	46
2354	-211
2355	213
2356	-93
2357	69
2358	-228
2359	180
2360	-92
2361	-171
2362	96
2363	109
2364	2
2365	-133
2366	-142
2367	-217
2368	-25
2369	-176
2370	-190
2371	-111
2372	-83
2373	81
2374	-99
2375	-92
2376	-92
2377	16
2378	158
2379	-25
2380	20
2381	129
2382	113
2383	17
2384	-54
2385	214
2386	-139
2387	196
2388	47
2389	137
2390	12
2391	141
2392	-162
2393	-185
2394	88
2395	148
2396	-207
2397	38
2398	84
2399	-179
2400	-188
2401	-230
2402	-229
2403	-209
2404	154
2405	45
2406	-51
2407	75
2408	-86
2409	58
2410	6
2411	-141
2412	156
2413	213
2414	-83
2415	107
2416	106
2417	209
2418	-17
2419	-115
2420	-86
2421	-115
2422	-154
2423	-172
2424	-207
2425	75
2426	-135
2427	106
2428	129
2429	55
2430	-178
2431	99
2432	-42
2433	39
2434	-210
2435	18
2436	73
2437	101
2438	-118
2439	-142
2440	-223
2441	90
2442	75
2443	-47
2444	117
2445	-142
2446	-168
2447	-8
2448	-187
2449	124
2450	-170
2451	171
2452	34
2453	-11
2454	-154
2455	-220
2456	72
2457	94
2458	230
2459	23
2460	-120
2461	39
2462	-205
2463	151
2464	-207
2465	71
2466	-49
2467	169
2468	129
2469	38
2470	183
2471	-10
2472	204
2473	-61
2474	177
2475	194
2476	175
2477	160
2478	-106
2479	168
2480	-178
2481	-89
2482	101
2483	-3
2484	-138
2485	135
2486	115
2487	177
2488	-18
2489	222
2490	-200
2491	199
2492	-224
2493	42
2494	224
2495	-160
2496	218
2497	146
2498	-76
2499	-223
2500	-136
2501	-19
2502	-50
2503	126
2504	-132
2505	-48
2506	186
2507	-35
2508	-44
2509	204
2510	10
2511	-168
2512	82
2513	-99
2514	-109
2515	133
2516	123
2517	-57
2518	-141
2519	-54
2520	190
2521	220
2522	68
2523	-120
2524	141
2525	188
2526	-189
2527	222
2528	6
2529	-100
2530	110
2531	-118
2532	-153
2533	-179
2534	-170
2535	-180
2536	19
2537	-40
2538	-84
2539	83
2540	-95
2541	-79
2542	90
2543	-18
2544	16
2545	172
2546	32
2547	-52
2548	197
2549	-102
2550	-170
2551	115
2552	58
2553	208
2554	-119
2555	-211
2556	220
2557	-36
2558	27
2559	104
2560	-133
2561	-163
2562	122
2563	-128
2564	-1
2565	-110
2566	-229
2567	-223
2568	-154
2569	209
2570	-205
2571	196
2572	-102
2573	-202
2574	61
2575	-171
2576	-229
2577	85
2578	67
2579	-86
2580	-109
2581	207
2582	230
2583	156
2584	-227
2585	230
2586	22
2587	-128
2588	8
2589	-172
2590	-95
2591	-158
2592	93
2593	-93
2594	158
2595	-3
2596	40
2597	229
2598	-227
2599	173
2600	-166
2601	100
2602	-83
2603	219
2604	106
2605	-125
2606	107
2607	136
2608	53
2609	79
2610	-10
2611	40
2612	-202
2613	27
2614	-36
2615	229
2616	65
2617	48
2618	109
2619	169
2620	-163
2621	5
2622	-193
2623	-201
2624	45
2625	-181
2626	119
2627	230
2628	69
2629	-86
2630	-47
2631	-140
2632	84
2633	-121
2634	195
2635	77
2636	-61
2637	-210
2638	163
2639	-25
2640	-116
2641	-42
2642	110
2643	-1
2644	47
2645	76
2646	-101
2647	-51
2648	202
2649	-121
2650	-45
2651	-163
2652	-99
2653	-101
2654	-183
2655	-10
2656	60
2657	76
2658	70
2659	120
2660	-226
2661	153
2662	130
2663	-171
2664	-73
2665	51
2666	47
2667	207
2668	145
2669	188
2670	59
2671	-51
2672	-165
2673	48
2674	88
2675	166
2676	199
2677	-102
2678	-224
2679	6
2680	170
2681	-201
2682	106
2683	-29
2684	176
2685	173
2686	182
2687	-228
2688	-20
2689	137
2690	-161
2691	-92
2692	-72
2693	197
2694	-101
2695	-70
2696	225
2697	-140
2698	-153
2699	-210
2700	201
2701	10
2702	-140
2703	-179
2704	-111
2705	-23
2706	-62
2707	-100
2708	91
2709	-182
2710	-145
2711	203
2712	-103
2713	96
2714	61
2715	-94
2716	26
2717	77
2718	182
2719	-201
2720	-92
2721	102
