t	S
990	144
991	-143
992	-128
993	-24
994	25
995	198
996	-73
997	-3
998	-17
999	16
1000	104
1001	-128
1002	-230
1003	-183
1004	219
1005	-4
1006	-76
1007	53
1008	-103
1009	-151
1010	179
1011	120
1012	65
1013	-180
1014	164
1015	-28
1016	-139
1017	98
1018	161
1019	-58
1020	-78
1021	19
1022	179
1023	-28
1024	-166
1025	-105
1026	1
1027	-11
1028	123
1029	150
1030	-76
1031	166
1032	148
1033	-130
1034	98
1035	-111
1036	194
1037	-213
1038	186
1039	-98
1040	202
1041	-172
1042	96
1043	65
1044	-97
1045	191
1046	104
1047	-23
1048	218
1049	-27
1050	58
1051	-32
1052	204
1053	103
1054	-113
1055	215
1056	-68
1057	-99
1058	223
1059	209
1060	-170
1061	158
1062	-74
1063	-176
1064	-225
1065	174
1066	57
1067	191
1068	36
1069	146
1070	80
1071	99
1072	101
1073	-7
1074	205
1075	106
1076	-73
1077	-36
1078	-78
1079	-204
1080	-196
1081	-17
1082	155
1083	-21
1084	211
1085	-192
1086	-224
1087	-76
1088	223
1089	-106
1090	132
1091	-114
1092	183
1093	-194
1094	195
1095	-190
1096	-68
1097	-108
1098	68
1099	-189
1100	-101
1101	-206
1102	173
1103	15
1104	-14
1105	21
1106	99
1107	54
1108	45
1109	-13
1110	40
1111	-104
1112	85
1113	-163
1114	154
1115	228
1116	209
1117	-147
1118	-132
1119	69
1120	175
1121	127
1122	93
1123	192
1124	-159
1125	-184
1126	172
1127	-18
1128	54
1129	-218
1130	63
1131	127
1132	155
1133	26
1134	89
1135	24
1136	136
1137	-149
1138	22
1139	-29
1140	-167
1141	-46
1142	218
1143	-228
1144	143
1145	-41
1146	-102
1147	-166
1148	52
1149	-221
1150	-147
1151	-99
1152	-80
1153	-80
1154	-226
1155	-146
1156	-89
1157	175
1158	-98
1159	139
1160	109
1161	-64
1162	-177
1163	-6
1164	227
1165	139
1166	102
1167	-45
1168	-207
1169	24
1170	-183
1171	21
1172	-99
1173	204
1174	191
1175	-178
1176	-169
1177	-223
1178	-49
1179	39
1180	-120
1181	183
1182	166
1183	-82
1184	213
1185	86
1186	-75
1187	-161
1188	65
1189	-206
1190	203
1191	-19
1192	73
1193	-24
1194	68
1195	46
1196	-62
1197	-96
1198	181
1199	-58
1200	-92
1201	164
1202	-32
1203	19
1204	207
1205	158
1206	-20
1207	201
1208	175
1209	114
1210	-138
1211	74
1212	25
1213	203
1214	-83
1215	-53
1216	138
1217	-16
1218	-80
1219	-197
1220	-120
1221	-8
1222	-41
1223	-170
1224	109
1225	124
1226	84
1227	222
1228	-66
1229	87
1230	161
1231	-176
1232	63
1233	-202
1234	13
1235	45
1236	-177
1237	-189
1238	113
1239	7
1240	168
1241	-138
1242	137
1243	123
1244	-185
1245	215
1246	57
1247	-140
1248	-117
1249	77
1250	-7
1251	105
1252	144
1253	-41
1254	185
1255	-160
1256	115
1257	-136
1258	16
1259	-84
1260	-202
1261	152
1262	-13
1263	40
1264	-171
1265	83
1266	150
1267	69
1268	-226
1269	142
1270	-70
1271	-68
1272	156
1273	-158
1274	-177
1275	131
1276	-113
1277	-141
1278	93
1279	133
1280	-209
1281	0
1282	211
1283	163
1284	-213
1285	-90
1286	34
1287	52
1288	-106
1289	-225
1290	133
1291	-213
1292	-159
1293	183
1294	127
1295	-155
1296	76
1297	226
1298	113
1299	197
1300	-92
1301	202
1302	-230
1303	-197
1304	40
1305	-70
1306	79
1307	44
1308	48
1309	-81
1310	221
1311	189
1312	-22
1313	144
1314	-178
1315	-148
1316	-86
1317	-52
1318	126
1319	-215
1320	-41
1321	-218
1322	-110
1323	-119
1324	204
1325	-34
1326	-212
1327	80
1328	-70
1329	-17
1330	-35
1331	67
1332	21
1333	-50
1334	-184
1335	-99
1336	-175
1337	157
1338	-183
1339	-192
1340	-30
1341	-28
1342	-84
1343	107
1344	43
1345	-106
1346	45
1347	-63
1348	100
1349	-148
1350	-205
1351	172
1352	178
1353	200
1354	-15
1355	-12
1356	62
1357	42
1358	-29
1359	85
1360	-49
1361	-188
1362	98
1363	-184
1364	148
1365	-53
1366	-186
1367	-69
1368	92
1369	42
1370	-64
1371	-117
1372	-160
1373	-196
1374	189
1375	202
1376	12
1377	7
1378	172
1379	55
1380	195
1381	91
1382	157
1383	-208
1384	-208
1385	-169
1386	-101
1387	-123
1388	73
1389	-123
1390	156
1391	224
1392	-124
1393	-82
1394	137
1395	-167
1396	-44
1397	41
1398	-40
1399	-119
1400	118
1401	-138
1402	-104
1403	46
1404	-120
1405	-65
1406	195
1407	130
1408	-50
1409	-151
1410	169
1411	-3
1412	144
1413	93
1414	-67
1415	-130
1416	-14
1417	-191
1418	-98
1419	-24
1420	35
1421	-193
1422	-111
1423	53
1424	61
1425	92
1426	-32
1427	67
1428	-136
1429	203
1430	164
1431	-97
1432	198
1433	112
1434	-134
1435	-131
1436	-94
1437	-116
1438	44
1439	104
1440	74
1441	-154
1442	112
1443	97
1444	166
1445	4
1446	-28
1447	205
1448	87
1449	217
1450	65
1451	-184
1452	39
1453	-36
1454	-68
1455	203
1456	-89
1457	30
1458	11
1459	-24
1460	221
1461	-62
1462	-225
1463	37
1464	108
1465	-143
1466	145
1467	-26
1468	-50
1469	104
1470	198
1471	-13
1472	47
1473	210
1474	-83
1475	11
1476	186
1477	176
1478	-101
1479	61
1480	-148
1481	116
1482	37
1483	-144
1484	-211
1485	-73
1486	181
1487	187
1488	157
1489	-98
1490	119
1491	-132
1492	33
1493	94
1494	-187
1495	24
1496	-221
1497	-39
1498	219
1499	-126
1500	179
1501	-182
1502	-67
1503	-187
1504	-3
1505	216
1506	19
1507	52
1508	13
1509	93
1510	61
1511	100
1512	-99
1513	65
1514	27
1515	-200
1516	-39
1517	204
1518	-44
1519	-23
1520	158
1521	98
1522	209
1523	-160
1524	147
1525	-227
1526	-125
1527	90
1528	89
1529	22
1530	-189
1531	32
1532	-155
1533	-222
1534	129
1535	73
1536	150
1537	229
1538	-85
1539	-119
1540	229
1541	63
1542	122
1543	102
1544	105
1545	40
1546	-86
1547	186
1548	71
1549	67
1550	-217
1551	-178
1552	-75
1553	162
1554	-164
1555	17
1556	77
1557	100
1558	72
1559	-228
1560	-160
1561	68
1562	-48
1563	179
1564	132
1565	-208
1566	20
1567	-44
1568	93
1569	114
1570	15
1571	22
1572	-165
1573	11
1574	-179
1575	5
1576	172
1577	-148
1578	67
1579	139
1580	119
1581	-60
1582	-7
1583	-175
1584	-137
1585	-177
1586	-113
1587	178
1588	-163
1589	173
1590	90
1591	-15
1592	-39
1593	-171
1594	38
1595	64
1596	-211
1597	159
1598	43
1599	-219
1600	-16
1601	85
1602	50
1603	151
1604	-113
1605	-37
1606	71
1607	-224
1608	49
1609	205
1610	-80
1611	-220
1612	-227
1613	40
1614	-221
1615	-26
1616	76
1617	-113
1618	124
1619	99
1620	-11
1621	58
1622	113
1623	-177
1624	167
1625	3
1626	166
1627	5
1628	-183
1629	219
1630	-121
1631	-62
1632	-134
1633	-117
1634	34
1635	207
1636	203
1637	-220
1638	-40
1639	126
1640	37
1641	144
1642	229
1643	-3
1644	158
1645	176
1646	-42
1647	-63
1648	80
1649	-10
1650	-20
1651	177
1652	-2
1653	71
1654	159
1655	76
1656	-220
1657	-45
1658	114
1659	102
1660	-155
1661	-229
1662	190
1663	-224
1664	154
1665	-79
1666	-28
1667	-185
1668	183
1669	60
1670	34
1671	6
1672	230
1673	15
1674	30
1675	-103
1676	178
1677	-201
1678	74
1679	80
1680	99
1681	23
1682	-178
1683	49
1684	-72
1685	-117
1686	76
1687	60
1688	164
1689	-145
1690	-19
1691	185
1692	148
1693	16
1694	58
1695	215
1696	82
1697	137
1698	-85
1699	-190
1700	154
1701	120
1702	-108
1703	-101
1704	123
1705	-83
1706	114
1707	-149
1708	-101
1709	120
1710	154
1711	190
1712	54
1713	-84
1714	194
1715	78
1716	218
1717	12
1718	-69
1719	64
1720	227
1721	-135
1722	135
1723	219
1724	-5
1725	-134
1726	-104
1727	100
1728	-182
1729	230
1730	-5
1731	-17
1732	21
1733	189
1734	63
1735	196
1736	-43
1737	-5
1738	18
1739	-11
1740	-164
1741	131
1742	175
1743	42
1744	-60
1745	-15
1746	-189
1747	200
1748	-156
1749	89
1750	219
1751	-22
1752	-171
1753	-22
1754	119
1755	-44
1756	150
1757	151
1758	19
1759	-142
1760	-12
1761	117
1762	105
1763	-154
1764	-147
1765	-183
1766	64
1767	-149
1768	228
1769	-148
1770	-77
1771	142
1772	22
1773	-90
1774	-217
1775	154
1776	217
1777	-5
1778	44
1779	-123
1780	-148
1781	-18
1782	112
1783	-8
1784	-53
1785	-207
1786	131
1787	191
1788	63
1789	156
1790	142
1791	-16
1792	134
1793	207
1794	-118
1795	129
1796	87
1797	-99
1798	204
1799	16
1800	-5
1801	-137
1802	-216
1803	-51
1804	154
1805	-7
1806	139
1807	-170
1808	-222
1809	54
1810	-203
1811	215
1812	185
1813	-71
1814	-196
1815	111
1816	48
1817	0
1818	-170
1819	180
1820	-100
1821	-209
1822	-117
1823	-131
1824	-62
1825	119
1826	-138
1827	-203
1828	-203
1829	-44
1830	99
1831	-15
1832	-69
1833	-79
1834	-50
1835	-37
1836	83
1837	98
1838	5
1839	93
1840	-15
1841	-110
1842	107
1843	-10
1844	211
1845	24
1846	-182
1847	46
1848	20
1849	111
1850	-126
1851	21
1852	-194
1853	-19
1854	-75
1855	31
1856	203
1857	73
1858	-64
1859	-191
1860	122
1861	149
1862	21
1863	-180
1864	191
1865	-106
1866	-142
1867	223
1868	179
1869	-130
1870	-96
1871	64
1872	137
1873	-120
1874	173
1875	61
1876	-98
1877	-191
1878	-161
1879	-24
1880	154
1881	-98
1882	91
1883	119
1884	-201
1885	-72
1886	66
1887	-65
1888	53
1889	147
1890	168
1891	-78
1892	-42
1893	131
1894	82
1895	23
1896	-210
1897	-75
1898	212
1899	85
1900	-140
1901	174
1902	128
1903	-165
1904	-49
1905	104
1906	-59
1907	19
1908	45
1909	58
1910	221
1911	37
1912	-37
1913	156
1914	-100
1915	51
1916	-127
1917	26
1918	-225
1919	194
1920	-202
1921	-185
1922	-74
1923	-226
1924	129
1925	-213
1926	185
1927	87
1928	-91
1929	154
1930	149
1931	217
1932	-118
1933	-3
1934	79
1935	-79
1936	156
1937	27
1938	84
1939	209
1940	-113
1941	82
1942	4
1943	-195
1944	-199
1945	164
1946	213
1947	132
1948	92
1949	-193
1950	64
1951	-120
1952	-119
1953	-44
1954	133
1955	-82
1956	227
1957	-78
1958	127
1959	173
1960	31
1961	42
1962	18
1963	-143
1964	207
1965	-157
1966	4
1967	165
1968	-224
1969	-209
1970	-197
1971	-177
1972	229
1973	110
1974	-160
1975	-117
1976	-69
1977	181
1978	220
1979	118
1980	-127
1981	156
1982	103
1983	80
1984	-43
1985	86
1986	147
1987	9
1988	-125
1989	-58
1990	-119
1991	-216
1992	94
1993	-127
1994	-218
1995	-93
1996	-221
1997	164
1998	-105
1999	-217
2000	211
2001	6
2002	14
2003	10
2004	-207
2005	-91
2006	-180
2007	213
2008	101
2009	-137
2010	-89
2011	-67
2012	-152
2013	3
2014	130
2015	137
2016	-125
2017	-37
2018	-183
2019	143
2020	178
2021	-185
2022	112
2023	199
2024	65
2025	112
2026	-218
2027	15
2028	-64
2029	-129
2030	103
2031	-221
2032	-121
2033	175
2034	-186
2035	-12
2036	103
2037	-22
2038	107
2039	25
2040	147
2041	-36
2042	8
2043	87
2044	26
2045	-188
2046	66
2047	227
2048	-36
2049	217
2050	-59
2051	-143
2052	-224
2053	-33
2054	46
2055	31
2056	59
2057	-166
2058	105
2059	-123
2060	10
2061	38
2062	73
2063	41
2064	-203
2065	-131
2066	-227
2067	96
2068	120
2069	-53
2070	103
2071	-195
2072	112
2073	218
2074	47
2075	226
2076	228
2077	206
2078	-132
2079	62
2080	103
2081	-66
2082	-195
2083	-70
2084	-60
2085	-109
2086	100
2087	-197
2088	27
2089	100
2090	121
2091	-35
2092	64
2093	-111
2094	-86
2095	-66
2096	-127
2097	-5
2098	8
2099	-218
2100	-59
2101	-14
2102	-43
2103	-186
2104	146
2105	-111
2106	-179
2107	13
2108	-89
2109	114
2110	-89
2111	172
2112	140
2113	-227
2114	-11
2115	136
2116	103
2117	-63
2118	-142
2119	-131
2120	-151
2121	150
2122	-146
2123	156
2124	93
2125	-196
2126	163
2127	164
2128	26
2129	123
2130	-125
2131	-60
2132	-39
2133	-117
2134	-118
2135	-166
2136	-225
2137	-18
2138	45
2139	57
2140	50
2141	114
2142	41
2143	-105
2144	50
2145	-5
2146	-149
2147	-108
2148	230
2149	53
2150	-69
2151	-36
2152	-216
2153	144
2154	127
2155	-61
2156	194
2157	-31
2158	131
2159	-212
2160	223
2161	-80
2162	-88
2163	124
2164	146
2165	-132
2166	159
2167	169
2168	-158
2169	92
2170	2
2171	190
2172	-203
2173	22
2174	-41
2175	-93
2176	-107
2177	112
2178	-143
2179	-18
2180	-203
2181	-83
2182	-135
2183	-124
2184	-115
2185	151
2186	208
2187	212
2188	-81
2189	-127
2190	164
2191	-131
2192	-187
2193	229
2194	-17
2195	197
2196	18
2197	-79
2198	-52
2199	-44
2200	96
2201	-93
2202	216
2203	30
2204	18
2205	-118
2206	2
2207	165
2208	-161
2209	-208
2210	167
2211	187
2212	-22
2213	112
2214	-54
2215	-141
2216	85
2217	-13
2218	150
2219	144
2220	107
2221	-135
2222	23
2223	-154
2224	-200
2225	-164
2226	204
2227	125
2228	-34
2229	153
2230	-115
2231	-194
2232	-12
2233	-173
2234	151
2235	-51
2236	25
2237	-222
2238	103
2239	184
2240	123
2241	160
2242	191
2243	-34
2244	-15
2245	-182
2246	-210
2247	-196
2248	1
2249	68
2250	223
2251	112
2252	-113
2253	12
2254	-76
2255	15
2256	105
2257	-56
2258	-94
2259	228
2260	-145
2261	71
2262	193
2263	-60
2264	59
2265	150
2266	27
2267	41
2268	73
2269	-108
2270	-60
2271	187
2272	178
2273	-166
2274	24
2275	43
2276	133
2277	-69
2278	101
2279	58
2280	119
2281	-164
2282	53
2283	-2
2284	-58
2285	-182
2286	-103
2287	-197
2288	-124
2289	96
2290	99
2291	60
2292	148
2293	-53
2294	171
2295	189
2296	11
2297	216
2298	170
2299	-74
2300	-88
2301	-164
2302	-152
2303	142
2304	-159
2305	-127
2306	-117
2307	128
2308	-82
2309	105
2310	220
2311	218
2312	-170
2313	111
2314	-93
2315	-4
2316	-9
2317	-90
2318	182
2319	-78
2320	-212
2321	-19
2322	-220
2323	-214
2324	62
2325	-151
2326	0
2327	214
2328	-174
2329	-217
2330	-228
2331	-200
2332	224
2333	-221
2334	181
2335	-112
2336	101
2337	-62
2338	65
2339	40
2340	176
2341	-112
2342	-118
2343	-114
2344	158
2345	161
2346	-177
2347	36
2348	-54
2349	146
2350	-155
2351	-91
2352	-225
2353	112
2354	6
2355	-102
2356	-207
2357	-44
2358	136
2359	-220
2360	-17
2361	-206
2362	-201
2363	133
2364	106
2365	188
2366	119
2367	145
2368	-201
2369	-76
2370	-11
2371	94
2372	147
2373	-140
2374	131
2375	147
2376	34
2377	-52
2378	76
2379	51
2380	-14
2381	184
2382	-13
2383	-220
2384	-142
2385	-68
2386	56
2387	-12
2388	45
2389	-75
2390	-166
2391	-44
2392	-24
2393	-156
2394	-82
2395	-58
2396	56
2397	-182
2398	-145
2399	146
2400	143
2401	152
2402	52
2403	211
2404	132
2405	4
2406	202
2407	-31
2408	153
2409	84
2410	70
2411	-180
2412	-4
2413	16
2414	-229
2415	-92
2416	161
2417	-1
2418	36
2419	124
2420	-46
2421	-31
2422	114
2423	-71
2424	202
2425	130
2426	20
2427	50
2428	-91
2429	168
2430	186
2431	-4
2432	-155
2433	-157
2434	-51
2435	35
2436	-107
2437	-14
2438	-70
2439	222
2440	-15
2441	-71
2442	71
2443	-14
2444	15
2445	123
2446	-55
2447	127
2448	70
2449	41
2450	-79
2451	106
2452	-65
2453	-20
2454	224
2455	184
2456	-141
2457	71
2458	27
2459	216
2460	41
2461	146
2462	-61
2463	-137
2464	42
2465	73
2466	108
2467	59
2468	-60
2469	-3
2470	171
2471	129
2472	-101
2473	-53
2474	-109
2475	-100
2476	77
2477	55
2478	-87
2479	119
2480	67
2481	2
2482	73
2483	186
2484	-1
2485	219
2486	-101
2487	204
2488	-129
2489	-172
2490	205
2491	-39
2492	-55
2493	-56
2494	215
2495	-14
2496	92
2497	114
2498	-154
2499	136
2500	55
2501	-18
2502	-37
2503	113
2504	-190
2505	199
2506	41
2507	-161
2508	-127
2509	-185
2510	229
2511	-172
2512	219
2513	173
2514	-86
2515	169
2516	149
2517	68
2518	-82
2519	-39
2520	-27
2521	-193
2522	-17
2523	-78
2524	206
2525	-64
2526	-191
2527	60
2528	39
2529	139
2530	212
2531	216
2532	-132
2533	-33
2534	29
2535	102
2536	8
2537	-210
2538	155
2539	-24
2540	202
2541	167
2542	-138
2543	102
2544	43
2545	-131
2546	209
2547	101
2548	69
2549	178
2550	4
2551	140
2552	-169
2553	78
2554	139
2555	108
2556	184
2557	22
2558	40
2559	-184
2560	-199
2561	210
2562	26
2563	30
2564	-98
2565	133
2566	-202
2567	-218
2568	209
2569	217
2570	176
2571	18
2572	-108
2573	-92
2574	229
2575	-85
2576	163
2577	72
2578	-152
2579	-95
2580	-4
2581	5
2582	-72
2583	-148
2584	-203
2585	143
2586	-199
2587	-43
2588	-120
2589	-100
2590	-60
2591	-186
2592	-90
2593	-139
2594	219
2595	-185
2596	-19
2597	-33
2598	-130
2599	31
2600	-138
2601	102
2602	7
2603	-228
2604	34
2605	-119
2606	121
2607	-27
2608	-47
2609	-215
2610	-190
2611	-211
2612	-192
2613	-172
2614	181
2615	217
2616	199
2617	43
2618	82
2619	-57
2620	-178
2621	75
2622	-182
2623	-216
2624	114
2625	-129
2626	-200
2627	126
2628	31
2629	38
2630	39
2631	-85
2632	-83
2633	5
2634	-220
2635	-7
2636	19
2637	-210
2638	170
2639	-79
2640	184
2641	213
2642	49
2643	-94
2644	-60
2645	-96
2646	-191
2647	-42
2648	-114
2649	-146
2650	-222
2651	-31
2652	-179
2653	-21
2654	71
2655	186
2656	105
2657	53
2658	61
2659	58
2660	60
2661	35
2662	65
2663	199
2664	180
2665	-180
2666	130
2667	-103
2668	-61
2669	98
2670	173
2671	117
2672	176
2673	93
2674	53
2675	-176
2676	208
2677	-169
2678	26
2679	-203
2680	31
2681	-65
2682	-211
2683	-159
2684	-92
2685	77
2686	47
2687	160
2688	-133
2689	-213
2690	-142
2691	-43
2692	-113
2693	-190
2694	-202
2695	49
2696	-117
2697	69
2698	194
2699	186
2700	153
2701	53
2702	-96
2703	207
2704	-116
2705	-79
2706	-170
2707	38
2708	-228
2709	213
2710	73
2711	23
2712	123
2713	137
2714	-106
2715	-123
2716	71
2717	-1
2718	208
2719	203
2720	80
2721	51
2722	54
2723	-195
2724	-28
2725	-227
2726	84
2727	140
2728	-190
