t	S
639	221
640	-44
641	-228
642	147
643	31
644	-171
645	52
646	-198
647	-152
648	-191
649	44
650	-102
651	-217
652	227
653	-142
654	206
655	123
656	-60
657	-169
658	204
659	-122
660	48
661	-199
662	43
663	142
664	-134
665	-121
666	-80
667	76
668	-215
669	179
670	-197
671	-141
672	-221
673	-225
674	85
675	97
676	-125
677	230
678	-81
679	-193
680	-126
681	43
682	144
683	-128
684	-170
685	9
686	-159
687	230
688	-177
689	-145
690	-182
691	-187
692	132
693	-109
694	-125
695	158
696	-93
697	26
698	-39
699	-20
700	-159
701	-128
702	-46
703	-40
704	-43
705	-229
706	225
707	210
708	95
709	200
710	100
711	-100
712	-196
713	-186
714	217
715	94
716	66
717	-13
718	-104
719	-211
720	-220
721	-76
722	131
723	-27
724	48
725	80
726	-91
727	207
728	-42
729	-97
730	176
731	78
732	38
733	-24
734	115
735	176
736	134
737	-102
738	224
739	214
740	45
741	-86
742	222
743	140
744	40
745	91
746	10
747	-145
748	39
749	-42
750	195
751	188
752	-64
753	-34
754	91
755	27
756	-20
757	-32
758	164
759	-197
760	148
761	-104
762	181
763	147
764	9
765	26
766	200
767	-59
768	-117
769	-62
770	16
771	24
772	216
773	-76
774	-133
775	-126
776	-122
777	194
778	-203
779	194
780	-111
781	-171
782	-50
783	60
784	226
785	210
786	133
787	-94
788	-86
789	-34
790	142
791	-107
792	-216
793	-210
794	193
795	-193
796	175
797	-81
798	167
799	-23
800	-196
801	18
802	-1
803	50
804	-172
805	-200
806	7
807	-120
808	-168
809	-116
810	135
811	-77
812	43
813	189
814	-30
815	210
816	-98
817	-59
818	218
819	79
820	-161
821	213
822	-150
823	68
824	-219
825	-81
826	-39
827	57
828	126
829	-177
830	228
831	227
832	85
833	-86
834	46
835	103
836	16
837	-179
838	125
839	132
840	191
841	109
842	-29
843	-134
844	-52
845	69
846	26
847	75
848	135
849	41
850	-191
851	85
852	-58
853	168
854	36
855	71
856	-227
857	-174
858	-58
859	-2
860	-53
861	-155
862	-58
863	-181
864	227
865	-204
866	172
867	-84
868	40
869	103
870	104
871	119
872	16
873	101
874	-12
875	-170
876	0
877	-141
878	81
879	103
880	-6
881	-51
882	169
883	-56
884	141
885	49
886	55
887	-57
888	27
889	-198
890	-117
891	28
892	-189
893	115
894	-102
895	27
896	-95
897	-109
898	124
899	-170
900	-139
901	222
902	-101
903	145
904	6
905	68
906	14
907	226
908	-227
909	163
910	225
911	-167
912	-127
913	-26
914	145
915	9
916	-162
917	79
918	68
919	-157
920	-205
921	208
922	-211
923	-85
924	-207
925	131
926	86
927	219
928	-218
929	-88
930	42
931	160
932	122
933	-222
934	213
935	170
936	27
937	-212
938	167
939	22
940	-97
941	183
942	-151
943	87
944	137
945	111
946	-84
947	98
948	-168
949	6
950	69
951	-58
952	175
953	-59
954	203
955	55
956	179
957	-84
958	-50
959	-194
960	-84
961	-200
962	191
963	-213
964	-121
965	222
966	-92
967	-97
968	69
969	142
970	177
971	5
972	223
973	198
974	-107
975	-179
976	-32
977	-139
978	11
979	147
980	172
981	-218
982	181
983	79
984	74
985	29
986	-98
987	165
988	-60
989	47
990	-21
991	156
992	-106
993	193
994	195
995	151
996	74
997	-138
998	-176
999	216
1000	60
1001	116
1002	68
1003	211
1004	-158
1005	-112
1006	226
1007	-214
1008	203
1009	-133
1010	-90
1011	45
1012	-89
1013	190
1014	135
1015	156
1016	-48
1017	187
1018	92
1019	-101
1020	-204
1021	-119
1022	76
1023	-166
1024	17
1025	75
1026	-6
1027	-7
1028	-201
1029	13
1030	128
1031	75
1032	182
1033	-110
1034	170
1035	-75
1036	-212
1037	-143
1038	192
1039	5
1040	129
1041	219
1042	61
1043	213
1044	136
1045	-133
1046	85
1047	-193
1048	113
1049	137
1050	9
1051	122
1052	125
1053	-159
1054	216
1055	-76
1056	-3
1057	127
1058	144
1059	-39
1060	-13
1061	-172
1062	-148
1063	13
1064	-169
1065	127
1066	140
1067	131
1068	149
1069	-198
1070	93
1071	-60
1072	-210
1073	-8
1074	69
1075	-96
1076	219
1077	112
1078	17
1079	126
1080	-55
1081	215
1082	122
1083	208
1084	-165
1085	-223
1086	-15
1087	13
1088	-202
1089	-126
1090	-32
1091	148
1092	-205
1093	-103
1094	30
1095	-55
1096	222
1097	-225
1098	-197
1099	-150
1100	15
1101	120
1102	21
1103	-227
1104	-63
1105	-50
1106	51
1107	105
1108	117
1109	-149
1110	-173
1111	179
1112	-158
1113	-72
1114	148
1115	101
1116	68
1117	-154
1118	141
1119	103
1120	-201
1121	206
1122	-5
1123	218
1124	162
1125	-40
1126	83
1127	43
1128	-174
1129	73
1130	15
1131	230
1132	-60
1133	171
1134	12
1135	-167
1136	-182
1137	-201
1138	-224
1139	-211
1140	95
1141	-96
1142	-66
1143	-40
1144	-94
1145	67
1146	10
1147	-64
1148	-129
1149	-131
1150	28
1151	103
1152	-160
1153	12
1154	-16
1155	135
1156	-61
1157	-186
1158	104
1159	-150
1160	49
1161	-28
1162	66
1163	74
1164	-215
1165	-169
1166	119
1167	-172
1168	4
1169	-197
1170	207
1171	-59
1172	-54
1173	-220
1174	-11
1175	216
1176	-146
1177	-63
1178	62
1179	2
1180	-79
1181	-183
1182	-165
1183	-46
1184	26
1185	-45
1186	-37
1187	-230
1188	-165
1189	144
1190	77
1191	-230
1192	-39
1193	124
1194	83
1195	39
1196	-37
1197	-132
1198	87
1199	-103
1200	-47
1201	157
1202	160
1203	142
1204	-172
1205	-129
1206	-113
1207	163
1208	3
1209	67
1210	229
1211	10
1212	214
1213	110
1214	64
1215	-78
1216	-93
1217	201
1218	-59
1219	-177
1220	-99
1221	-66
1222	211
1223	40
1224	-1
1225	-217
1226	81
1227	110
1228	173
1229	166
1230	-81
1231	45
1232	-92
1233	2
1234	128
1235	-89
1236	230
1237	176
1238	51
1239	71
1240	-107
1241	155
1242	41
1243	-186
1244	190
1245	-17
1246	186
1247	166
1248	-33
1249	-163
1250	99
1251	-149
1252	106
1253	-144
1254	-74
1255	2
1256	-225
1257	65
1258	-99
1259	72
1260	-66
1261	48
1262	-11
1263	-116
1264	-124
1265	93
1266	-219
1267	-126
1268	-51
1269	140
1270	182
1271	18
1272	116
1273	-106
1274	-147
1275	90
1276	-23
1277	140
1278	200
1279	-12
1280	-129
1281	126
1282	64
1283	207
1284	79
1285	20
1286	76
1287	-132
1288	112
1289	-21
1290	48
1291	-133
1292	-81
1293	-66
1294	8
1295	105
1296	170
1297	-91
1298	-85
1299	96
1300	94
1301	6
1302	-74
1303	120
1304	-47
1305	-156
1306	46
1307	-229
1308	153
1309	-203
1310	109
1311	-67
1312	111
1313	78
1314	144
1315	92
1316	31
1317	-205
1318	216
1319	-62
1320	-188
1321	163
1322	89
1323	-212
1324	203
1325	59
1326	-54
1327	-91
1328	-85
1329	-91
1330	161
1331	126
1332	211
1333	-8
1334	116
1335	35
1336	-182
1337	184
1338	-124
1339	91
1340	-15
1341	71
1342	192
1343	201
1344	-103
1345	-120
1346	17
1347	-133
1348	93
1349	185
1350	-12
1351	3
1352	209
1353	-218
1354	-76
1355	-98
1356	165
1357	-89
1358	221
1359	122
1360	159
1361	-146
1362	-224
1363	-202
1364	183
1365	215
1366	-88
1367	-195
1368	200
1369	-201
1370	149
1371	-5
1372	-103
1373	-168
1374	-144
1375	86
1376	-146
1377	-216
1378	-85
1379	-59
1380	-99
1381	-190
1382	-142
1383	94
1384	-160
1385	72
1386	-54
1387	-57
1388	213
1389	92
1390	-213
1391	-167
1392	188
1393	-74
1394	-10
1395	-122
1396	-164
1397	132
1398	-171
1399	126
1400	-111
1401	-221
1402	-98
1403	-119
1404	192
1405	-182
1406	195
1407	-102
1408	62
1409	-131
1410	-157
1411	1
1412	163
1413	-177
1414	216
1415	75
1416	107
1417	-137
1418	127
1419	-147
1420	193
1421	121
1422	-43
1423	50
1424	-159
1425	111
1426	-48
1427	-62
1428	6
1429	138
1430	-74
1431	136
1432	-159
1433	30
1434	-176
1435	-122
1436	135
1437	-186
1438	171
1439	-65
1440	-116
1441	36
1442	-142
1443	-217
1444	129
1445	-108
1446	125
1447	202
1448	136
1449	-134
1450	-137
1451	6
1452	-117
1453	-82
1454	204
1455	116
1456	155
1457	112
1458	198
1459	36
1460	-72
1461	46
1462	-135
1463	-76
1464	-70
1465	195
1466	-225
1467	144
1468	166
1469	-181
1470	121
1471	-141
1472	-38
1473	-80
1474	-22
1475	72
1476	-113
1477	47
1478	68
1479	-6
1480	226
1481	65
1482	58
1483	-149
1484	114
1485	-205
1486	92
1487	202
1488	-114
1489	80
1490	-145
1491	8
1492	197
1493	11
1494	-212
1495	-105
1496	141
1497	-129
1498	140
1499	-177
1500	-173
1501	34
1502	183
1503	-6
1504	-199
1505	-199
1506	92
1507	199
1508	113
1509	123
1510	-72
1511	166
1512	-28
1513	46
1514	106
1515	-111
1516	212
1517	-99
1518	84
1519	-23
1520	123
1521	-172
1522	-156
1523	57
1524	221
1525	93
1526	-69
1527	153
1528	-191
1529	153
1530	125
1531	96
1532	-46
1533	45
1534	24
1535	202
1536	-208
1537	-169
1538	-46
1539	94
1540	83
1541	84
1542	143
1543	189
1544	-189
1545	207
1546	-4
1547	33
1548	-207
1549	118
1550	92
1551	-71
1552	-222
1553	0
1554	58
1555	149
1556	-95
1557	-34
1558	-51
1559	-146
1560	-56
1561	19
1562	162
1563	66
1564	-3
1565	-83
1566	-186
1567	-81
1568	-46
1569	27
1570	141
1571	187
1572	159
1573	26
1574	-112
1575	39
1576	198
1577	105
1578	153
1579	121
1580	104
1581	-9
1582	74
1583	-214
1584	-164
1585	-213
1586	11
1587	-200
1588	-225
1589	-226
1590	-81
1591	69
1592	-147
1593	64
1594	-129
1595	-108
1596	87
1597	-1
1598	-217
1599	211
1600	140
1601	36
1602	-156
1603	110
1604	184
1605	218
1606	11
1607	47
1608	-4
1609	49
1610	-30
1611	154
1612	131
1613	76
1614	128
1615	-196
1616	-212
1617	-213
1618	27
1619	-24
1620	-85
1621	-45
1622	-72
1623	-167
1624	26
1625	80
1626	128
1627	31
1628	78
1629	100
1630	-80
1631	-29
1632	-50
1633	137
1634	115
1635	-41
1636	-58
1637	205
1638	41
1639	88
1640	-128
1641	-225
1642	-90
1643	-219
1644	-3
1645	221
1646	59
1647	-74
1648	65
1649	-41
1650	-88
1651	60
1652	192
1653	-104
1654	-73
1655	76
1656	40
1657	120
1658	108
1659	-87
1660	-78
1661	-129
1662	98
1663	161
1664	-26
1665	-123
1666	-197
1667	-130
1668	-58
1669	195
1670	-131
1671	113
1672	-189
1673	-14
1674	-74
1675	-168
1676	-113
1677	-220
1678	130
1679	211
1680	230
1681	-5
1682	56
1683	7
1684	154
1685	172
1686	-4
1687	183
1688	-63
1689	-30
1690	41
1691	119
1692	68
1693	201
1694	-78
1695	-193
1696	-78
1697	212
1698	-44
1699	-214
1700	-195
1701	142
1702	-19
1703	99
1704	-117
1705	18
1706	15
1707	37
1708	-199
1709	-184
1710	-223
1711	-48
1712	185
1713	-219
1714	-221
1715	101
1716	102
1717	24
1718	167
1719	-34
1720	-20
1721	-86
1722	131
1723	11
1724	64
1725	151
1726	16
1727	-134
1728	128
1729	62
1730	-178
1731	-112
1732	-75
1733	-15
1734	-31
1735	-164
1736	19
1737	89
1738	-48
1739	-153
1740	34
1741	165
1742	-173
1743	211
1744	141
1745	119
1746	76
1747	-147
1748	-13
1749	2
1750	-124
1751	-128
1752	168
1753	144
1754	222
1755	-54
1756	-20
1757	-162
1758	-119
1759	23
1760	222
1761	83
1762	178
1763	34
1764	14
1765	21
1766	-191
1767	-226
1768	-209
1769	136
1770	223
1771	80
1772	207
1773	-168
1774	89
1775	53
1776	-114
1777	-111
1778	21
1779	-85
1780	-96
1781	-92
1782	93
1783	-75
1784	-224
1785	213
1786	190
1787	-61
1788	106
1789	-168
1790	-173
1791	66
1792	41
1793	223
1794	55
1795	-130
1796	-126
1797	189
1798	-138
1799	-113
1800	-54
1801	71
1802	-77
1803	-144
1804	133
1805	-119
1806	-128
1807	210
1808	-216
1809	1
1810	120
1811	-180
1812	225
1813	-118
1814	122
1815	-141
1816	-78
1817	52
1818	-128
1819	113
1820	-127
1821	163
1822	-141
1823	66
1824	-213
1825	84
1826	-179
1827	-79
1828	-194
1829	85
1830	123
1831	-76
1832	-154
1833	-224
1834	-6
1835	151
1836	-228
1837	-163
1838	-129
1839	51
1840	-211
1841	112
1842	42
1843	-198
1844	219
1845	170
1846	92
1847	127
1848	-207
1849	-42
1850	184
1851	92
1852	55
1853	194
1854	-47
1855	40
1856	-10
1857	164
1858	142
1859	158
1860	40
1861	-10
1862	-179
1863	151
1864	53
1865	-190
1866	83
1867	214
1868	99
1869	131
1870	-96
1871	-63
1872	3
1873	137
1874	128
1875	-135
1876	-183
1877	202
1878	-55
1879	151
1880	-43
1881	128
1882	164
1883	-176
1884	-152
1885	-185
1886	-30
1887	188
1888	-196
1889	41
1890	101
1891	126
1892	27
1893	-40
1894	-169
1895	-120
1896	138
1897	-43
1898	-56
1899	113
1900	135
1901	-226
1902	-217
1903	188
1904	-203
1905	0
1906	-188
1907	54
1908	-188
1909	215
1910	150
1911	-100
1912	49
1913	75
1914	227
1915	22
1916	-221
1917	14
1918	40
1919	23
1920	-139
1921	134
1922	-118
1923	35
1924	-43
1925	214
1926	162
1927	222
1928	-21
1929	185
1930	8
1931	41
1932	-42
1933	-199
1934	171
1935	-38
1936	-47
1937	-6
1938	-46
1939	193
1940	-56
1941	137
1942	51
1943	223
1944	-177
1945	44
1946	-215
1947	157
1948	186
1949	228
1950	207
1951	171
1952	-84
1953	93
1954	58
1955	144
1956	-149
1957	-211
1958	36
1959	71
1960	165
1961	-142
1962	-89
1963	53
1964	-139
1965	-143
1966	-145
1967	200
1968	-218
1969	-77
1970	-101
1971	-97
1972	-12
1973	-5
1974	52
1975	-92
1976	-216
1977	96
1978	-7
1979	-73
1980	17
1981	151
1982	-96
1983	160
1984	-122
1985	184
1986	-92
1987	223
1988	64
1989	-199
1990	-182
1991	74
1992	122
1993	-124
1994	12
1995	166
1996	-21
1997	-102
1998	-224
1999	-45
2000	-143
2001	155
2002	-120
2003	-211
2004	7
2005	-180
2006	37
2007	-104
2008	228
2009	-65
2010	12
2011	205
2012	-1
2013	105
2014	188
2015	126
2016	-71
2017	25
2018	-150
2019	-112
2020	-29
2021	-211
2022	-149
2023	-81
2024	-174
2025	-185
2026	31
2027	129
2028	-93
2029	-116
2030	20
2031	-56
2032	144
2033	-5
2034	-98
2035	-82
2036	-218
2037	147
2038	115
2039	-60
2040	-167
2041	-31
2042	-17
2043	222
2044	-9
2045	-189
2046	46
2047	-127
2048	164
2049	-17
2050	-211
2051	6
2052	-80
2053	-150
2054	-221
2055	-161
2056	-49
2057	45
2058	47
2059	-108
2060	168
2061	148
2062	-115
2063	-56
2064	-28
2065	-215
2066	21
2067	12
2068	-82
2069	114
2070	123
2071	226
2072	117
2073	83
2074	18
2075	145
2076	160
2077	-180
2078	148
2079	-225
2080	90
2081	-69
2082	80
2083	-106
2084	-140
2085	5
2086	3
2087	21
2088	78
2089	227
2090	-18
2091	-223
2092	134
2093	220
2094	141
2095	-94
2096	-168
2097	-59
2098	44
2099	-205
2100	-205
2101	72
2102	52
2103	-192
2104	-115
2105	-84
2106	-203
2107	-52
2108	105
2109	54
2110	121
2111	-114
2112	199
2113	-97
2114	56
2115	-143
2116	86
2117	107
2118	-74
2119	68
2120	196
2121	-195
2122	-46
2123	-181
2124	-188
2125	229
2126	6
2127	92
2128	-161
2129	-119
2130	37
2131	221
2132	5
2133	61
2134	22
2135	-209
2136	-94
2137	208
2138	62
2139	43
2140	226
2141	46
2142	-86
2143	14
2144	-139
2145	209
2146	-100
2147	103
2148	157
2149	159
2150	225
2151	-7
2152	210
2153	24
2154	-204
2155	35
2156	216
2157	-77
2158	-96
2159	11
2160	-180
2161	-76
2162	156
2163	-7
2164	221
2165	103
2166	-78
2167	-188
2168	-54
2169	10
2170	130
2171	-160
2172	74
2173	181
2174	-147
2175	-78
2176	-57
2177	-85
2178	-175
2179	-68
2180	-80
2181	37
2182	-207
2183	-32
2184	-101
2185	161
2186	-11
2187	-162
2188	-45
2189	132
2190	-221
2191	92
2192	-189
2193	196
2194	133
2195	-157
2196	120
2197	134
2198	-60
2199	125
2200	-10
2201	119
2202	41
2203	89
2204	-88
2205	-183
2206	19
2207	-137
2208	226
2209	110
2210	-211
2211	139
2212	-36
2213	19
2214	142
2215	18
2216	-185
2217	-13
2218	-98
2219	-25
2220	-206
2221	-110
2222	106
2223	168
2224	135
2225	-41
2226	0
2227	175
2228	-22
2229	82
2230	150
2231	-211
2232	65
2233	-216
2234	-78
2235	7
2236	-229
2237	-181
2238	-99
2239	217
2240	204
2241	-35
2242	-47
2243	-190
2244	157
2245	223
2246	-24
2247	-112
2248	-54
2249	130
2250	-66
2251	-59
2252	79
2253	-226
2254	35
2255	-61
2256	-59
2257	0
2258	-27
2259	2
2260	160
2261	-113
2262	-147
2263	-43
2264	-201
2265	-184
2266	122
2267	198
2268	-177
2269	-166
2270	-2
2271	-107
2272	156
2273	-80
2274	-149
2275	-129
2276	94
2277	-195
2278	-135
2279	31
2280	-223
2281	19
2282	-46
2283	-163
2284	33
2285	164
2286	171
2287	30
2288	-72
2289	22
2290	-2
2291	45
2292	205
2293	-88
2294	155
2295	106
2296	83
2297	90
2298	141
2299	199
2300	190
2301	61
2302	-97
2303	203
2304	92
2305	224
2306	218
2307	-20
2308	-198
2309	-218
2310	-187
2311	152
2312	-153
2313	39
2314	-65
2315	-209
2316	-185
2317	199
2318	103
2319	-31
2320	165
2321	-114
2322	180
2323	42
2324	111
2325	11
2326	132
2327	130
2328	169
2329	195
2330	221
2331	-110
2332	96
2333	-14
2334	229
2335	-207
2336	153
2337	-84
2338	-54
2339	13
2340	162
2341	-188
2342	-146
2343	-205
2344	-208
2345	-3
2346	-100
2347	83
2348	156
2349	-115
2350	-6
2351	39
2352	140
2353	-68
2354	-1
2355	-97
2356	-119
2357	148
2358	141
2359	-31
2360	159
2361	135
2362	122
2363	-147
2364	124
2365	-163
2366	70
2367	-166
2368	143
2369	179
2370	42
2371	225
2372	45
2373	124
2374	156
2375	224
2376	137
2377	123
2378	-90
2379	230
2380	-218
2381	-48
2382	34
2383	-186
2384	75
2385	155
2386	-2
2387	-114
2388	226
2389	38
2390	182
2391	96
2392	158
2393	-210
2394	66
2395	105
2396	224
2397	-21
2398	166
2399	204
2400	-44
2401	89
2402	181
2403	-25
2404	29
2405	81
2406	-185
2407	-164
2408	-11
2409	-89
2410	-145
2411	-85
2412	223
2413	34
2414	81
2415	-20
2416	24
2417	59
2418	115
2419	-222
2420	-176
2421	141
2422	64
2423	77
2424	-165
2425	110
2426	71
2427	-54
2428	-41
2429	2
2430	135
2431	-152
2432	-120
2433	-153
2434	-149
2435	-58
2436	162
2437	-150
2438	104
2439	-122
2440	-216
2441	-118
2442	20
2443	-153
2444	173
2445	128
2446	4
2447	224
2448	225
2449	113
2450	-193
2451	-5
2452	47
2453	96
2454	-111
2455	166
2456	140
2457	-54
2458	121
2459	62
2460	-156
2461	-48
2462	-164
2463	-89
2464	-86
2465	-167
2466	230
2467	-29
2468	119
2469	-152
2470	217
2471	188
2472	108
2473	69
2474	109
2475	-1
2476	-223
2477	-86
2478	212
2479	-122
2480	22
2481	63
2482	-96
2483	146
2484	224
2485	-20
2486	112
2487	-34
2488	198
2489	6
2490	54
2491	-202
2492	162
2493	94
2494	-172
2495	-177
2496	-38
2497	-80
2498	-25
2499	116
2500	222
2501	-121
2502	-201
2503	-227
2504	56
2505	-55
2506	199
2507	28
2508	-142
2509	-15
2510	155
2511	-99
2512	132
2513	96
2514	-6
2515	-40
2516	-230
2517	-207
2518	-210
2519	-220
2520	-43
2521	-195
2522	-36
2523	229
2524	-72
2525	-97
2526	155
2527	-160
2528	-171
2529	109
2530	-43
2531	-161
2532	41
2533	-145
2534	-30
2535	-123
2536	-99
2537	137
2538	61
2539	88
2540	31
2541	-137
2542	-124
2543	-158
2544	4
2545	-224
2546	-161
2547	129
2548	-225
2549	61
2550	196
2551	-139
2552	-116
2553	-122
2554	-139
2555	205
2556	207
2557	-82
2558	-188
2559	176
2560	-54
2561	175
2562	-148
2563	-51
2564	84
2565	-223
2566	-222
2567	-187
2568	115
2569	111
2570	-213
2571	-225
2572	98
2573	-62
2574	-134
2575	-42
2576	29
2577	-3
2578	229
2579	96
2580	17
2581	-136
2582	152
2583	-9
2584	-121
2585	65
2586	108
2587	166
2588	-184
2589	88
2590	-65
2591	-112
2592	-87
2593	-190
2594	-131
2595	8
2596	-61
2597	46
2598	-60
2599	86
2600	-28
2601	-112
2602	-97
2603	-52
2604	141
2605	-210
2606	72
2607	-98
2608	-24
2609	82
2610	-75
2611	178
2612	-123
2613	23
2614	162
2615	156
2616	84
2617	214
2618	137
2619	-86
2620	168
2621	32
2622	63
2623	51
2624	206
2625	-80
2626	-185
2627	126
2628	-77
2629	-222
2630	-58
2631	81
2632	111
2633	185
2634	-118
2635	-39
2636	187
2637	7
2638	-54
2639	131
2640	109
2641	-113
2642	-183
2643	20
2644	-73
2645	21
2646	-2
2647	33
2648	-149
2649	-169
2650	-45
2651	83
2652	-201
2653	-91
2654	57
2655	115
2656	-90
2657	218
2658	-133
2659	71
2660	206
2661	8
2662	-142
2663	33
2664	-209
2665	-188
2666	-167
2667	-179
2668	-210
2669	103
2670	103
2671	-84
2672	129
2673	-221
2674	-119
2675	-35
2676	-89
2677	137
2678	213
2679	-153
2680	182
2681	47
2682	140
2683	102
2684	-215
2685	161
2686	197
2687	12
2688	-176
2689	-136
2690	-220
2691	216
2692	-132
2693	-92
2694	208
2695	-11
2696	-72
2697	-123
2698	20
2699	-120
2700	-89
2701	37
2702	132
2703	2
2704	174
2705	-160
2706	24
2707	169
2708	91
2709	74
2710	56
2711	168
2712	161
2713	45
2714	-170
2715	-38
2716	-100
2717	-93
2718	212
2719	117
2720	212
2721	111
2722	102
2723	-60
2724	99
2725	10
2726	-59
2727	-156
2728	-188
2729	124
