t	S
818	-25
819	217
820	-210
821	230
822	-101
823	168
824	-111
825	80
826	-94
827	54
828	-98
829	-96
830	114
831	70
832	149
833	162
834	-59
835	-160
836	76
837	-62
838	190
839	-115
840	16
841	-77
842	-31
843	31
844	-34
845	-82
846	220
847	72
848	215
849	-60
850	-195
851	66
852	203
853	173
854	117
855	-219
856	135
857	208
858	-85
859	-103
860	-99
861	56
862	-130
863	229
864	-6
865	166
866	-178
867	78
868	94
869	-220
870	-188
871	180
872	-90
873	-63
874	187
875	-58
876	-130
877	-38
878	146
879	-194
880	-32
881	-162
882	-184
883	-211
884	-92
885	196
886	-123
887	139
888	178
889	-175
890	-56
891	114
892	168
893	-83
894	-2
895	155
896	51
897	-195
898	-215
899	12
900	112
901	107
902	20
903	27
904	206
905	-147
906	49
907	220
908	-82
909	144
910	12
911	-21
912	-186
913	-67
914	90
915	-71
916	159
917	128
918	92
919	-108
920	-41
921	168
922	-71
923	114
924	-117
925	212
926	-222
927	-75
928	-23
929	9
930	-114
931	-13
932	-69
933	120
934	115
935	149
936	19
937	-89
938	76
939	217
940	69
941	196
942	-38
943	48
944	89
945	147
946	219
947	-149
948	-69
949	187
950	-100
951	136
952	68
953	39
954	-138
955	71
956	-212
957	200
958	164
959	67
960	200
961	-229
962	131
963	-190
964	155
965	29
966	144
967	-186
968	-150
969	174
970	-137
971	-176
972	194
973	115
974	-20
975	222
976	111
977	-33
978	102
979	193
980	121
981	-199
982	-9
983	-127
984	-132
985	-208
986	135
987	77
988	125
989	-151
990	-126
991	-181
992	41
993	-134
994	80
995	66
996	62
997	90
998	-43
999	174
1000	-120
1001	146
1002	16
1003	217
1004	170
1005	40
1006	57
1007	-74
1008	133
1009	-119
1010	24
1011	-210
1012	-109
1013	16
1014	218
1015	-79
1016	16
1017	143
1018	-168
1019	-3
1020	46
1021	206
1022	204
1023	127
1024	211
1025	-56
1026	77
1027	-217
1028	-123
1029	219
1030	-73
1031	230
1032	97
1033	-17
1034	-72
1035	-3
1036	-186
1037	-167
1038	125
1039	-162
1040	-14
1041	-29
1042	224
1043	203
1044	101
1045	-77
1046	31
1047	-79
1048	-140
1049	-172
1050	-167
1051	-214
1052	-229
1053	197
1054	10
1055	228
1056	-34
1057	55
1058	108
1059	30
1060	-111
1061	184
1062	-122
1063	206
1064	101
1065	37
1066	-133
1067	2
1068	-117
1069	-35
1070	-2
1071	1
1072	-121
1073	-129
1074	-218
1075	-9
1076	2
1077	-38
1078	-179
1079	-11
1080	88
1081	203
1082	-151
1083	104
1084	207
1085	47
1086	5
1087	-140
1088	1
1089	-25
1090	68
1091	176
1092	69
1093	-154
1094	-15
1095	-166
1096	87
1097	12
1098	42
1099	204
1100	-41
1101	-176
1102	-60
1103	18
1104	204
1105	120
1106	129
1107	200
1108	-218
1109	91
1110	-224
1111	-219
1112	12
1113	-222
1114	187
1115	100
1116	225
1117	63
1118	218
1119	193
1120	45
1121	-53
1122	-180
1123	-62
1124	2
1125	-80
1126	163
1127	23
1128	56
1129	-204
1130	211
1131	81
1132	-228
1133	-157
1134	-79
1135	-175
1136	-212
1137	-186
1138	-110
1139	-52
1140	205
1141	148
1142	116
1143	114
1144	-27
1145	-20
1146	-227
1147	87
1148	-97
1149	60
1150	-52
1151	-212
1152	-183
1153	-76
1154	-223
1155	-128
1156	-45
1157	-96
1158	71
1159	104
1160	-192
1161	75
1162	136
1163	150
1164	-63
1165	158
1166	-78
1167	115
1168	-112
1169	-185
1170	83
1171	-153
1172	94
1173	-162
1174	-66
1175	89
1176	-169
1177	214
1178	-124
1179	173
1180	110
1181	183
1182	119
1183	-141
1184	190
1185	176
1186	-178
1187	-139
1188	68
1189	-188
1190	42
1191	-32
1192	35
1193	-72
1194	-88
1195	-60
1196	129
1197	37
1198	-127
1199	-219
1200	223
1201	23
1202	-105
1203	46
1204	-44
1205	0
1206	-220
1207	205
1208	-1
1209	-103
1210	122
1211	-164
1212	-129
1213	31
1214	83
1215	199
1216	144
1217	-124
1218	-30
1219	16
1220	-141
1221	-123
1222	43
1223	224
1224	-37
1225	-5
1226	19
1227	21
1228	-93
1229	51
1230	-146
1231	203
1232	82
1233	-137
1234	-151
1235	97
1236	-192
1237	70
1238	-158
1239	-169
1240	-89
1241	-133
1242	60
1243	127
1244	109
1245	-193
1246	-6
1247	35
1248	174
1249	-140
1250	77
1251	-209
1252	-197
1253	-12
1254	175
1255	157
1256	-22
1257	-110
1258	-30
1259	-216
1260	-197
1261	149
1262	171
1263	-16
1264	179
1265	-20
1266	92
1267	27
1268	-154
1269	107
1270	63
1271	-44
1272	-225
1273	-217
1274	47
1275	199
1276	38
1277	30
1278	-166
1279	174
1280	-1
1281	154
1282	224
1283	-206
1284	-213
1285	101
1286	-60
1287	179
1288	221
1289	42
1290	-211
1291	74
1292	-180
1293	83
1294	32
1295	133
1296	41
1297	50
1298	-6
1299	28
1300	-18
1301	-133
1302	209
1303	29
1304	-28
1305	-187
1306	-25
1307	-81
1308	134
1309	-37
1310	-204
1311	-97
1312	-60
1313	-16
1314	119
1315	19
1316	130
1317	120
1318	27
1319	-149
1320	213
1321	-192
1322	96
1323	83
1324	-151
1325	141
1326	-172
1327	-82
1328	-139
1329	60
1330	218
1331	154
1332	-69
1333	-109
1334	13
1335	-180
1336	-196
1337	-83
1338	-65
1339	92
1340	-115
1341	-215
1342	-38
1343	-9
1344	-213
1345	53
1346	-17
1347	75
1348	65
1349	-57
1350	207
1351	-95
1352	48
1353	230
1354	-97
1355	-21
1356	83
1357	89
1358	-90
1359	196
1360	55
1361	115
1362	89
1363	141
1364	-21
1365	-147
1366	-122
1367	-94
1368	-212
1369	-178
1370	135
1371	186
1372	-138
1373	195
1374	129
1375	46
1376	57
1377	72
1378	-140
1379	227
1380	-160
1381	96
1382	129
1383	-87
1384	-98
1385	90
1386	-164
1387	186
1388	-42
1389	-106
1390	-75
1391	58
1392	213
1393	219
1394	-200
1395	-142
1396	95
1397	-59
1398	-172
1399	137
1400	-17
1401	-66
1402	-204
1403	-224
1404	90
1405	226
1406	229
1407	202
1408	-56
1409	25
1410	57
1411	4
1412	-35
1413	-37
1414	2
1415	-45
1416	-191
1417	178
1418	208
1419	107
1420	178
1421	-227
1422	-66
1423	-215
1424	-23
1425	159
1426	119
1427	-69
1428	-122
1429	-77
1430	-143
1431	98
1432	182
1433	-72
1434	95
1435	-110
1436	-192
1437	-130
1438	5
1439	-2
1440	58
1441	-152
1442	133
1443	-174
1444	-114
1445	11
1446	211
1447	181
1448	50
1449	-128
1450	-120
1451	-4
1452	-65
1453	-125
1454	-176
1455	207
1456	-112
1457	29
1458	110
1459	29
1460	17
1461	-141
1462	-163
1463	35
1464	12
1465	-178
1466	215
1467	159
1468	-2
1469	27
1470	-115
1471	73
1472	183
1473	88
1474	130
1475	-196
1476	-134
1477	-219
1478	-130
1479	-149
1480	202
1481	182
1482	-15
1483	-173
1484	-109
1485	214
1486	-33
1487	37
1488	141
1489	33
1490	-99
1491	-108
1492	-82
1493	-15
1494	51
1495	-168
1496	21
1497	-218
1498	157
1499	101
1500	-7
1501	31
1502	65
1503	192
1504	135
1505	190
1506	-141
1507	184
1508	-228
1509	224
1510	-104
1511	-174
1512	-136
1513	-163
1514	-195
1515	-15
1516	96
1517	-106
1518	75
1519	160
1520	-199
1521	221
1522	208
1523	195
1524	-65
1525	181
1526	-145
1527	171
1528	-45
1529	90
1530	40
1531	117
1532	99
1533	59
1534	133
1535	215
1536	18
1537	-121
1538	-116
1539	-36
1540	-200
1541	-1
1542	67
1543	-125
1544	-77
1545	-198
1546	-200
1547	117
1548	-41
1549	87
1550	104
1551	48
1552	0
1553	96
1554	-214
1555	212
1556	40
1557	-79
1558	226
1559	215
1560	-45
1561	-110
1562	219
1563	175
1564	61
1565	87
1566	-122
1567	150
1568	-178
1569	-115
1570	-63
1571	-133
1572	-218
1573	161
1574	-226
1575	-161
1576	-230
1577	-153
1578	2
1579	74
1580	-170
1581	55
1582	134
1583	-4
1584	-164
1585	160
1586	-85
1587	-209
1588	2
1589	-93
1590	67
1591	197
1592	-8
1593	-85
1594	-101
1595	167
1596	161
1597	216
1598	-220
1599	193
1600	101
1601	-76
1602	183
1603	137
1604	-12
1605	162
1606	102
1607	-206
1608	-82
1609	-227
1610	-12
1611	-6
1612	116
1613	82
1614	-94
1615	-2
1616	32
1617	97
1618	-66
1619	-23
1620	-229
1621	220
1622	-106
1623	7
1624	-132
1625	105
1626	195
1627	108
1628	150
1629	131
1630	196
1631	87
1632	91
1633	41
1634	-168
1635	117
1636	37
1637	-13
1638	-86
1639	-88
1640	111
1641	-1
1642	89
1643	-39
1644	-40
1645	87
1646	-20
1647	26
1648	-144
1649	92
1650	-53
1651	215
1652	21
1653	126
1654	21
1655	200
1656	190
1657	50
1658	-186
1659	185
1660	-203
1661	-180
1662	-212
1663	94
1664	182
1665	-129
1666	119
1667	67
1668	-41
1669	-217
1670	170
1671	-138
1672	-161
1673	204
1674	-31
1675	154
1676	86
1677	3
1678	155
1679	8
1680	38
1681	-80
1682	146
1683	29
1684	-128
1685	-209
1686	80
1687	23
1688	-38
1689	146
1690	-75
1691	-153
1692	39
1693	-179
1694	-121
1695	157
1696	137
1697	206
1698	-39
1699	-173
1700	-142
1701	133
1702	209
1703	132
1704	-124
1705	-156
1706	152
1707	-226
1708	-107
1709	-153
1710	-107
1711	-105
1712	-84
1713	-31
1714	223
1715	-206
1716	155
1717	79
1718	-28
1719	200
1720	-167
1721	-164
1722	-177
1723	-16
1724	-113
1725	37
1726	-131
1727	-214
1728	193
1729	120
1730	13
1731	-6
1732	85
1733	122
1734	-179
1735	61
1736	199
1737	-39
1738	-99
1739	-75
1740	-87
1741	-111
1742	-180
1743	-46
1744	-30
1745	129
1746	-157
1747	-87
1748	-154
1749	-62
1750	25
1751	-100
1752	27
1753	208
1754	63
1755	142
1756	-83
1757	-162
1758	-171
1759	-145
1760	37
1761	-51
1762	-44
1763	133
1764	-86
1765	140
1766	-148
1767	-139
1768	84
1769	66
1770	57
1771	32
1772	-203
1773	83
1774	-105
1775	-98
1776	-221
1777	7
1778	167
1779	79
1780	-123
1781	16
1782	106
1783	24
1784	180
1785	216
1786	-150
1787	33
1788	-164
1789	-167
1790	-143
1791	115
1792	27
1793	-188
1794	-17
1795	213
1796	-143
1797	163
1798	-71
1799	174
1800	186
1801	-40
1802	179
1803	152
1804	-2
1805	-20
1806	96
1807	-81
1808	-219
1809	-226
1810	-65
1811	-193
1812	-10
1813	-83
1814	-60
1815	98
1816	-84
1817	-74
1818	15
1819	17
1820	-30
1821	-146
1822	179
1823	64
1824	-135
1825	46
1826	68
1827	-2
1828	96
1829	177
1830	182
1831	-146
1832	-179
1833	-69
1834	115
1835	-161
1836	228
1837	-7
1838	-8
1839	213
1840	51
1841	50
1842	119
1843	-145
1844	-95
1845	201
1846	57
1847	-101
1848	-58
1849	99
1850	72
1851	-46
1852	171
1853	-180
1854	-155
1855	98
1856	-36
1857	221
1858	191
1859	135
1860	52
1861	179
1862	209
1863	-149
1864	-207
1865	66
1866	197
1867	-132
1868	168
1869	-110
1870	-50
1871	-129
1872	-102
1873	-172
1874	-94
1875	42
1876	-127
1877	-45
1878	93
1879	-158
1880	16
1881	-203
1882	193
1883	-168
1884	-166
1885	221
1886	222
1887	190
1888	200
1889	78
1890	-43
1891	49
1892	-8
1893	-213
1894	-33
1895	-9
1896	-8
1897	-69
1898	182
1899	-62
1900	-223
1901	-40
1902	141
1903	-95
1904	-94
1905	-125
1906	104
1907	-110
1908	4
1909	-107
1910	182
1911	-27
1912	-166
1913	185
1914	77
1915	181
1916	-1
1917	-203
1918	33
1919	-207
1920	-137
1921	-183
1922	-166
1923	12
1924	199
1925	126
1926	222
1927	-88
1928	105
1929	-131
1930	-210
1931	-101
1932	-24
1933	-72
1934	123
1935	148
1936	-30
1937	77
1938	-6
1939	-29
1940	187
1941	-104
1942	-58
1943	-203
1944	-138
1945	-102
1946	102
1947	-14
1948	117
1949	-1
1950	29
1951	158
1952	-81
1953	-197
1954	-141
1955	80
1956	-18
1957	1
1958	-6
1959	-136
1960	-185
1961	-31
1962	-90
1963	-3
1964	207
1965	-198
1966	-210
1967	109
1968	-103
1969	-38
1970	15
1971	-168
1972	-3
1973	-23
1974	173
1975	96
1976	-78
1977	-150
1978	53
1979	-86
1980	-153
1981	210
1982	215
1983	228
1984	-120
1985	10
1986	-83
1987	105
1988	-88
1989	216
1990	172
1991	26
1992	46
1993	187
1994	72
1995	36
1996	93
1997	28
1998	218
1999	-86
2000	222
2001	111
2002	-52
2003	68
2004	199
2005	-55
2006	108
2007	36
2008	199
2009	-61
2010	31
2011	65
2012	-173
2013	-154
2014	-88
2015	-187
2016	207
2017	-139
2018	-167
2019	102
2020	179
2021	102
2022	115
2023	-124
2024	-10
2025	141
2026	-127
2027	125
2028	198
2029	177
2030	163
2031	70
2032	202
2033	-19
2034	-168
2035	-173
2036	3
2037	-146
2038	60
2039	194
2040	202
2041	-14
2042	218
2043	10
2044	-45
2045	-82
2046	182
2047	-33
2048	-76
2049	-10
2050	-95
2051	163
2052	-168
2053	36
2054	-74
2055	-25
2056	113
2057	-146
2058	125
2059	112
2060	-27
2061	61
2062	-149
2063	-203
2064	147
2065	-63
2066	-107
2067	-10
2068	55
2069	-217
2070	-42
2071	130
2072	-47
2073	-82
2074	-214
2075	131
2076	193
2077	-228
2078	178
2079	112
2080	-81
2081	-18
2082	-29
2083	-192
2084	-19
2085	69
2086	181
2087	-107
2088	190
2089	-210
2090	-8
2091	-166
2092	-161
2093	-17
2094	37
2095	207
2096	-230
2097	-85
2098	-114
2099	71
2100	211
2101	-67
2102	-220
2103	109
2104	-35
2105	-51
2106	105
2107	-208
2108	-26
2109	82
2110	-142
2111	149
2112	-88
2113	77
2114	-133
2115	-81
2116	197
2117	-31
2118	-67
2119	29
2120	172
2121	-230
2122	30
2123	-230
2124	-64
2125	218
2126	-100
2127	150
2128	56
2129	135
2130	195
2131	165
2132	-30
2133	173
2134	200
2135	186
2136	6
2137	-81
2138	-1
2139	-14
2140	-123
2141	38
2142	93
2143	185
2144	-207
2145	171
2146	-192
2147	36
2148	-224
2149	23
2150	80
2151	-62
2152	135
2153	64
2154	160
2155	175
2156	-112
2157	207
2158	-156
2159	-92
2160	-14
2161	115
2162	-177
2163	-122
2164	-132
2165	204
2166	-202
2167	3
2168	-113
2169	116
2170	-167
2171	-91
2172	48
2173	208
2174	-3
2175	90
2176	223
2177	60
2178	-137
2179	110
2180	-194
2181	-83
2182	-166
2183	25
2184	45
2185	-172
2186	193
2187	163
2188	-190
2189	125
2190	-112
2191	207
2192	216
2193	-152
2194	165
2195	64
2196	44
2197	161
2198	143
2199	67
2200	-212
2201	191
2202	-48
2203	126
2204	227
2205	-195
2206	-121
2207	-1
2208	149
2209	187
2210	-213
2211	41
2212	-61
2213	-108
2214	36
2215	-55
2216	178
2217	-101
2218	75
2219	-11
2220	-43
2221	179
2222	213
2223	-200
2224	11
2225	-90
2226	-12
2227	-125
2228	213
2229	173
2230	-21
2231	-121
2232	-81
2233	-33
2234	210
2235	118
2236	195
2237	204
2238	75
2239	220
2240	-20
2241	48
2242	137
2243	21
2244	34
2245	-209
2246	-120
2247	200
2248	-195
2249	206
2250	212
2251	195
2252	133
2253	-172
2254	227
2255	56
2256	-138
2257	-126
2258	-123
2259	-144
2260	-93
2261	110
2262	107
2263	143
2264	-121
2265	-48
2266	-52
2267	127
2268	-26
2269	116
2270	-181
2271	-25
2272	-185
2273	-124
2274	148
2275	121
2276	-54
2277	-126
2278	-50
2279	75
2280	60
2281	-92
2282	68
2283	224
2284	-151
2285	-63
2286	-9
2287	-101
2288	5
2289	49
2290	-171
2291	-203
2292	63
2293	56
2294	-96
2295	40
2296	106
2297	66
2298	-75
2299	46
2300	209
2301	219
2302	-229
2303	-23
2304	222
2305	-19
2306	-150
2307	77
2308	141
2309	219
2310	-138
2311	121
2312	150
2313	9
2314	108
2315	-174
2316	-73
2317	134
2318	-13
2319	-99
2320	-171
2321	197
2322	13
2323	171
2324	188
2325	122
2326	-164
2327	-112
2328	81
2329	122
2330	135
2331	190
2332	-40
2333	163
2334	-105
2335	201
2336	71
2337	204
2338	-77
2339	60
2340	-58
2341	-164
2342	44
2343	-53
2344	-72
2345	-143
2346	-194
2347	110
2348	-51
2349	218
2350	175
2351	-193
2352	-17
2353	136
2354	-211
2355	-21
2356	-51
2357	215
2358	-67
2359	105
2360	-108
2361	229
2362	-197
2363	-65
2364	55
2365	-129
2366	110
2367	-26
2368	-58
2369	-87
2370	-103
2371	42
2372	-82
2373	-189
2374	-224
2375	182
2376	-151
2377	192
2378	-161
2379	199
2380	-49
2381	-223
2382	-100
2383	-13
2384	86
2385	-69
2386	138
2387	84
2388	-52
2389	-72
2390	65
2391	-6
2392	-107
2393	-4
2394	146
2395	87
2396	200
2397	12
2398	-162
2399	-132
2400	-99
2401	-219
2402	106
2403	-187
2404	-76
2405	119
2406	60
2407	-101
2408	207
2409	-184
2410	-5
2411	138
2412	-5
2413	-74
2414	-13
2415	-157
2416	-20
2417	12
2418	220
2419	178
2420	221
2421	-162
2422	-119
2423	-49
2424	174
2425	82
2426	-8
2427	-91
2428	-143
2429	171
2430	179
2431	75
2432	104
2433	-180
2434	-188
2435	212
2436	-147
2437	87
2438	214
2439	92
2440	-27
2441	-144
2442	63
2443	-211
2444	-218
2445	-143
2446	211
2447	-227
2448	130
2449	-177
2450	10
2451	105
2452	120
2453	-76
2454	223
2455	104
2456	31
2457	-115
2458	-104
2459	-201
2460	-148
2461	84
2462	-159
2463	90
2464	48
2465	198
2466	199
2467	-222
2468	-116
2469	175
2470	-158
2471	142
2472	-197
2473	103
2474	161
2475	13
2476	-110
2477	10
2478	-96
2479	109
2480	67
2481	33
2482	-230
2483	-175
2484	141
2485	-189
2486	62
2487	-131
2488	-217
2489	52
2490	13
2491	-220
2492	2
2493	40
2494	67
2495	133
2496	-40
2497	-168
2498	10
2499	-185
2500	55
2501	-2
2502	-152
2503	-187
2504	-129
2505	230
2506	103
2507	-206
2508	-21
2509	173
2510	90
2511	12
2512	149
2513	78
2514	193
2515	70
2516	-80
2517	-44
2518	123
2519	4
2520	-167
2521	-65
2522	185
2523	-120
2524	86
2525	1
2526	62
2527	-92
2528	12
2529	137
2530	-18
2531	77
2532	89
2533	-78
2534	99
2535	100
2536	112
2537	38
2538	-122
2539	-56
2540	-172
2541	171
2542	13
2543	147
2544	-202
2545	-34
2546	70
2547	-45
2548	116
2549	178
2550	177
2551	-169
2552	-128
2553	-202
2554	-46
2555	71
2556	-200
2557	-166
2558	223
2559	141
2560	-170
2561	55
2562	-125
2563	-212
2564	-195
2565	52
2566	-184
2567	-184
2568	201
2569	227
2570	183
2571	-105
2572	-55
2573	222
2574	116
2575	-107
2576	-27
2577	166
2578	-95
2579	198
2580	-226
2581	52
2582	197
2583	190
2584	-119
2585	-223
2586	-197
2587	167
2588	99
2589	-174
2590	-111
2591	94
2592	123
2593	83
2594	-206
2595	224
2596	19
2597	-36
2598	-88
2599	208
2600	168
2601	51
2602	-27
2603	173
2604	-22
2605	-153
2606	66
2607	-35
2608	202
2609	75
2610	-208
2611	-196
2612	-193
2613	-28
2614	-144
2615	98
2616	50
2617	73
2618	-109
2619	-90
2620	-75
2621	35
2622	-226
2623	-28
2624	145
2625	56
2626	217
2627	125
2628	168
2629	70
2630	-144
2631	124
2632	-106
2633	125
2634	84
2635	-30
2636	229
2637	154
2638	127
2639	-125
2640	-187
2641	23
2642	149
2643	-151
2644	90
2645	104
2646	165
2647	-112
2648	-225
2649	2
2650	67
2651	49
2652	99
2653	-111
2654	35
2655	194
2656	100
2657	167
2658	-15
2659	226
2660	49
2661	191
2662	36
2663	148
2664	-139
2665	14
2666	192
2667	158
2668	154
2669	-177
2670	-110
2671	138
2672	-146
2673	-38
2674	-94
2675	99
2676	210
2677	-179
2678	163
2679	-72
2680	-72
2681	143
2682	-166
2683	-143
2684	-34
2685	166
2686	-76
2687	7
2688	222
2689	189
2690	-134
2691	33
2692	32
2693	-128
2694	20
2695	170
2696	152
2697	136
2698	16
2699	-146
2700	-213
2701	-202
2702	118
2703	156
2704	-133
2705	62
2706	47
2707	22
2708	23
2709	103
2710	210
2711	-83
2712	142
2713	-50
2714	-116
2715	-102
2716	74
2717	109
2718	-50
2719	105
2720	-4
2721	-6
2722	4
2723	56
2724	17
2725	-115
2726	-194
